ZIP,YEAR,SEX,Group - 10 Year,POPULATION
92058,2013,Male,60 to 69,824
92109,2013,Male,60 to 69,1741
92122,2013,Male,60 to 69,1510
92116,2013,Male,60 to 69,1428
92135,2013,Male,60 to 69,10
92154,2013,Male,60 to 69,2839
92140,2013,Male,60 to 69,1
91914,2013,Male,60 to 69,572
91962,2013,Male,60 to 69,143
92082,2013,Male,60 to 69,1058
92081,2013,Male,60 to 69,1157
92027,2013,Male,60 to 69,2147
92173,2013,Male,60 to 69,846
92083,2013,Male,60 to 69,1164
92110,2013,Male,60 to 69,1271
92066,2013,Male,60 to 69,35
92020,2013,Male,60 to 69,2542
91910,2013,Male,60 to 69,3243
91915,2013,Male,60 to 69,683
91935,2013,Male,60 to 69,657
92059,2013,Male,60 to 69,57
91932,2013,Male,60 to 69,1026
92067,2013,Male,60 to 69,764
92056,2013,Male,60 to 69,2384
92127,2013,Male,60 to 69,1509
92086,2013,Male,60 to 69,105
91941,2013,Male,60 to 69,1763
92064,2013,Male,60 to 69,2827
92026,2013,Male,60 to 69,2411
92124,2013,Male,60 to 69,1206
92060,2013,Male,60 to 69,64
92139,2013,Male,60 to 69,1382
92161,2013,Male,60 to 69,0
92054,2013,Male,60 to 69,1665
91942,2013,Male,60 to 69,1543
92130,2013,Male,60 to 69,2026
92040,2013,Male,60 to 69,2143
92114,2013,Male,60 to 69,2807
92107,2013,Male,60 to 69,1364
92126,2013,Male,60 to 69,3121
92672,2013,Male,60 to 69,22
92108,2013,Male,60 to 69,621
92070,2013,Male,60 to 69,68
92061,2013,Male,60 to 69,141
91931,2013,Male,60 to 69,34
92145,2013,Male,60 to 69,1
92134,2013,Male,60 to 69,0
91948,2013,Male,60 to 69,35
92128,2013,Male,60 to 69,2421
92024,2013,Male,60 to 69,3248
91980,2013,Male,60 to 69,9
92019,2013,Male,60 to 69,2404
92093,2013,Male,60 to 69,12
92091,2013,Male,60 to 69,125
91963,2013,Male,60 to 69,52
91901,2013,Male,60 to 69,1056
92029,2013,Male,60 to 69,1224
92036,2013,Male,60 to 69,354
92111,2013,Male,60 to 69,1881
92104,2013,Male,60 to 69,1809
91977,2013,Male,60 to 69,2523
92136,2013,Male,60 to 69,2
92028,2013,Male,60 to 69,2714
91902,2013,Male,60 to 69,954
92106,2013,Male,60 to 69,1195
91978,2013,Male,60 to 69,402
92101,2013,Male,60 to 69,1955
92182,2013,Male,60 to 69,0
92009,2013,Male,60 to 69,2067
92536,2013,Male,60 to 69,35
91916,2013,Male,60 to 69,170
92021,2013,Male,60 to 69,2978
92113,2013,Male,60 to 69,1368
92119,2013,Male,60 to 69,1225
92071,2013,Male,60 to 69,2562
91905,2013,Male,60 to 69,129
92057,2013,Male,60 to 69,2088
92129,2013,Male,60 to 69,2500
92004,2013,Male,60 to 69,391
92115,2013,Male,60 to 69,1938
91945,2013,Male,60 to 69,1085
92131,2013,Male,60 to 69,1744
91934,2013,Male,60 to 69,67
92096,2013,Male,60 to 69,0
92008,2013,Male,60 to 69,1476
92014,2013,Male,60 to 69,1100
92066,2013,Male,70 to 79,16
92010,2013,Male,70 to 79,357
91917,2013,Male,70 to 79,14
92117,2013,Male,70 to 79,1303
92020,2013,Male,70 to 79,1316
92026,2013,Male,70 to 79,1250
92113,2013,Male,70 to 79,584
92071,2013,Male,70 to 79,1144
92025,2013,Male,70 to 79,868
92037,2013,Male,70 to 79,1513
92083,2013,Male,70 to 79,546
92123,2013,Male,70 to 79,472
92104,2013,Male,70 to 79,657
92084,2013,Male,70 to 79,1024
91942,2013,Male,70 to 79,692
92121,2013,Male,70 to 79,67
92011,2013,Male,70 to 79,661
92136,2013,Male,70 to 79,0
92057,2013,Male,70 to 79,1246
92122,2013,Male,70 to 79,917
92058,2013,Male,70 to 79,474
91910,2013,Male,70 to 79,1618
91963,2013,Male,70 to 79,26
91934,2013,Male,70 to 79,36
92070,2013,Male,70 to 79,39
92021,2013,Male,70 to 79,1460
92096,2013,Male,70 to 79,0
91945,2013,Male,70 to 79,497
92056,2013,Male,70 to 79,1364
92536,2013,Male,70 to 79,14
92128,2013,Male,70 to 79,1390
92081,2013,Male,70 to 79,573
92672,2013,Male,70 to 79,4
92082,2013,Male,70 to 79,572
92028,2013,Male,70 to 79,1622
92131,2013,Male,70 to 79,620
92124,2013,Male,70 to 79,579
91913,2013,Male,70 to 79,552
92019,2013,Male,70 to 79,1076
92108,2013,Male,70 to 79,276
92129,2013,Male,70 to 79,927
92140,2013,Male,70 to 79,0
91931,2013,Male,70 to 79,18
92027,2013,Male,70 to 79,1012
92086,2013,Male,70 to 79,69
91916,2013,Male,70 to 79,51
92119,2013,Male,70 to 79,763
92102,2013,Male,70 to 79,590
92029,2013,Male,70 to 79,611
92101,2013,Male,70 to 79,1056
92024,2013,Male,70 to 79,1225
92110,2013,Male,70 to 79,592
92155,2013,Male,70 to 79,1
92014,2013,Male,70 to 79,654
91901,2013,Male,70 to 79,512
92093,2013,Male,70 to 79,11
92067,2013,Male,70 to 79,392
92118,2013,Male,70 to 79,649
92173,2013,Male,70 to 79,493
92134,2013,Male,70 to 79,0
91941,2013,Male,70 to 79,890
91902,2013,Male,70 to 79,568
92064,2013,Male,70 to 79,1189
92145,2013,Male,70 to 79,3
92103,2013,Male,70 to 79,874
92091,2013,Male,70 to 79,58
92107,2013,Male,70 to 79,498
92009,2013,Male,70 to 79,891
91978,2013,Male,70 to 79,176
92008,2013,Male,70 to 79,691
92054,2013,Male,70 to 79,776
92120,2013,Male,70 to 79,875
92161,2013,Male,70 to 79,0
92259,2013,Male,70 to 79,0
92114,2013,Male,70 to 79,1449
91977,2013,Male,70 to 79,1244
92111,2013,Male,70 to 79,1042
92060,2013,Male,70 to 79,32
92116,2013,Male,70 to 79,495
92182,2013,Male,70 to 79,0
92059,2013,Male,70 to 79,36
92055,2013,Male,70 to 79,16
91980,2013,Male,70 to 79,4
92007,2013,Male,70 to 79,244
92036,2013,Male,70 to 79,213
92126,2013,Male,70 to 79,1297
92003,2013,Male,70 to 79,177
91935,2013,Male,70 to 79,271
91914,2013,Male,70 to 79,279
91948,2013,Male,70 to 79,16
91906,2013,Male,70 to 79,145
91911,2013,Male,70 to 79,1739
92061,2013,Male,70 to 79,74
92105,2013,Male,70 to 79,1000
91950,2013,Male,70 to 79,1133
92127,2013,Male,70 to 79,621
92115,2013,Male,70 to 79,914
91905,2013,Male,70 to 79,66
92130,2013,Male,70 to 79,696
92139,2013,Male,70 to 79,685
92004,2013,Male,70 to 79,293
92040,2013,Male,70 to 79,973
91915,2013,Male,70 to 79,231
92075,2013,Male,70 to 79,439
92069,2013,Male,70 to 79,781
92154,2013,Male,70 to 79,1596
91932,2013,Male,70 to 79,475
92078,2013,Male,70 to 79,1085
92065,2013,Male,70 to 79,817
92106,2013,Male,70 to 79,599
91962,2013,Male,70 to 79,49
92109,2013,Male,70 to 79,866
92135,2013,Male,70 to 79,0
91910,2013,Male,80+,1187
92115,2013,Male,80+,646
91935,2013,Male,80+,126
92131,2013,Male,80+,252
92071,2013,Male,80+,669
92055,2013,Male,80+,13
92123,2013,Male,80+,406
92129,2013,Male,80+,375
91941,2013,Male,80+,619
91906,2013,Male,80+,51
92536,2013,Male,80+,9
91948,2013,Male,80+,10
92058,2013,Male,80+,336
92672,2013,Male,80+,1
92056,2013,Male,80+,1315
91917,2013,Male,80+,10
92069,2013,Male,80+,473
92093,2013,Male,80+,9
91914,2013,Male,80+,132
92036,2013,Male,80+,89
92114,2013,Male,80+,645
92110,2013,Male,80+,475
92259,2013,Male,80+,0
91901,2013,Male,80+,243
92024,2013,Male,80+,1018
92086,2013,Male,80+,31
92154,2013,Male,80+,833
92107,2013,Male,80+,329
92096,2013,Male,80+,0
92108,2013,Male,80+,246
92010,2013,Male,80+,254
92065,2013,Male,80+,439
92029,2013,Male,80+,318
92084,2013,Male,80+,736
92116,2013,Male,80+,230
92117,2013,Male,80+,1007
91978,2013,Male,80+,101
91980,2013,Male,80+,6
92182,2013,Male,80+,0
91962,2013,Male,80+,23
92106,2013,Male,80+,444
92067,2013,Male,80+,212
92124,2013,Male,80+,279
92037,2013,Male,80+,1264
92134,2013,Male,80+,1
92122,2013,Male,80+,748
92026,2013,Male,80+,933
92111,2013,Male,80+,693
91913,2013,Male,80+,266
92040,2013,Male,80+,560
92113,2013,Male,80+,340
92121,2013,Male,80+,29
91942,2013,Male,80+,717
92173,2013,Male,80+,279
92109,2013,Male,80+,590
91902,2013,Male,80+,326
92027,2013,Male,80+,588
92021,2013,Male,80+,804
92020,2013,Male,80+,896
92136,2013,Male,80+,0
92155,2013,Male,80+,0
92014,2013,Male,80+,319
91977,2013,Male,80+,738
92028,2013,Male,80+,939
92078,2013,Male,80+,961
91932,2013,Male,80+,285
92009,2013,Male,80+,479
92011,2013,Male,80+,426
91963,2013,Male,80+,12
92103,2013,Male,80+,601
92066,2013,Male,80+,16
92105,2013,Male,80+,552
92083,2013,Male,80+,300
92007,2013,Male,80+,141
92057,2013,Male,80+,916
91931,2013,Male,80+,3
92059,2013,Male,80+,20
91916,2013,Male,80+,26
92126,2013,Male,80+,596
92008,2013,Male,80+,580
92061,2013,Male,80+,33
92104,2013,Male,80+,393
92060,2013,Male,80+,17
92145,2013,Male,80+,4
92102,2013,Male,80+,361
92118,2013,Male,80+,484
92119,2013,Male,80+,632
91905,2013,Male,80+,23
92135,2013,Male,80+,0
92127,2013,Male,80+,454
91950,2013,Male,80+,795
92003,2013,Male,80+,127
92075,2013,Male,80+,258
92081,2013,Male,80+,455
92130,2013,Male,80+,322
92070,2013,Male,80+,12
92054,2013,Male,80+,498
92019,2013,Male,80+,630
92140,2013,Male,80+,0
92082,2013,Male,80+,311
91945,2013,Male,80+,347
91915,2013,Male,80+,100
92091,2013,Male,80+,28
92004,2013,Male,80+,196
92139,2013,Male,80+,381
92128,2013,Male,80+,1320
92101,2013,Male,80+,568
92120,2013,Male,80+,770
92064,2013,Male,80+,680
92161,2013,Male,80+,0
92025,2013,Male,80+,622
91934,2013,Male,80+,13
91911,2013,Male,80+,1251
92136,2013,Male,Under 10,0
91910,2013,Male,Under 10,5292
92155,2013,Male,Under 10,2
92064,2013,Male,Under 10,2858
92025,2013,Male,Under 10,4082
91931,2013,Male,Under 10,20
92124,2013,Male,Under 10,2537
92007,2013,Male,Under 10,614
91948,2013,Male,Under 10,25
91935,2013,Male,Under 10,484
92111,2013,Male,Under 10,3141
92107,2013,Male,Under 10,1402
91916,2013,Male,Under 10,97
92010,2013,Male,Under 10,906
92139,2013,Male,Under 10,2650
92083,2013,Male,Under 10,3256
92037,2013,Male,Under 10,1977
92173,2013,Male,Under 10,2205
92161,2013,Male,Under 10,0
92029,2013,Male,Under 10,1155
92103,2013,Male,Under 10,1355
92003,2013,Male,Under 10,222
91941,2013,Male,Under 10,2016
92069,2013,Male,Under 10,3690
92009,2013,Male,Under 10,2648
92081,2013,Male,Under 10,1973
92014,2013,Male,Under 10,553
92128,2013,Male,Under 10,2765
92106,2013,Male,Under 10,1177
91905,2013,Male,Under 10,122
92113,2013,Male,Under 10,4370
91963,2013,Male,Under 10,76
92054,2013,Male,Under 10,2751
91932,2013,Male,Under 10,1906
92021,2013,Male,Under 10,4593
92117,2013,Male,Under 10,3052
92028,2013,Male,Under 10,3017
92123,2013,Male,Under 10,2101
91977,2013,Male,Under 10,4630
92004,2013,Male,Under 10,256
92114,2013,Male,Under 10,4481
92108,2013,Male,Under 10,1123
92071,2013,Male,Under 10,3449
92536,2013,Male,Under 10,20
92061,2013,Male,Under 10,190
91915,2013,Male,Under 10,2156
91913,2013,Male,Under 10,3406
91906,2013,Male,Under 10,249
92129,2013,Male,Under 10,3362
92091,2013,Male,Under 10,117
92096,2013,Male,Under 10,0
92067,2013,Male,Under 10,482
92118,2013,Male,Under 10,924
92057,2013,Male,Under 10,3973
92101,2013,Male,Under 10,1442
92126,2013,Male,Under 10,4684
91902,2013,Male,Under 10,1043
92131,2013,Male,Under 10,2356
92055,2013,Male,Under 10,2703
91911,2013,Male,Under 10,6057
91934,2013,Male,Under 10,51
91914,2013,Male,Under 10,1239
92024,2013,Male,Under 10,2972
92078,2013,Male,Under 10,3119
92119,2013,Male,Under 10,1239
92036,2013,Male,Under 10,191
91945,2013,Male,Under 10,1885
92066,2013,Male,Under 10,13
92672,2013,Male,Under 10,559
92027,2013,Male,Under 10,4101
91950,2013,Male,Under 10,4232
91980,2013,Male,Under 10,9
92019,2013,Male,Under 10,2718
92116,2013,Male,Under 10,1885
92093,2013,Male,Under 10,4
92020,2013,Male,Under 10,4123
92121,2013,Male,Under 10,263
92059,2013,Male,Under 10,132
92120,2013,Male,Under 10,1387
92127,2013,Male,Under 10,3387
92130,2013,Male,Under 10,3410
92122,2013,Male,Under 10,2333
92109,2013,Male,Under 10,2476
92134,2013,Male,Under 10,0
92259,2013,Male,Under 10,0
92008,2013,Male,Under 10,1459
92102,2013,Male,Under 10,3394
91962,2013,Male,Under 10,91
92084,2013,Male,Under 10,3670
92105,2013,Male,Under 10,5960
92065,2013,Male,Under 10,2303
92070,2013,Male,Under 10,28
92104,2013,Male,Under 10,2970
92026,2013,Male,Under 10,3719
92115,2013,Male,Under 10,4070
91942,2013,Male,Under 10,2316
91901,2013,Male,Under 10,989
91917,2013,Male,Under 10,51
92011,2013,Male,Under 10,1283
92058,2013,Male,Under 10,1730
92182,2013,Male,Under 10,0
92140,2013,Male,Under 10,0
92110,2013,Male,Under 10,1527
92082,2013,Male,Under 10,1068
91978,2013,Male,Under 10,522
92145,2013,Male,Under 10,0
92086,2013,Male,Under 10,53
92060,2013,Male,Under 10,28
92056,2013,Male,Under 10,3366
92075,2013,Male,Under 10,617
92040,2013,Male,Under 10,2780
92154,2013,Male,Under 10,5272
92135,2013,Male,Under 10,11
