ZIP,YEAR,SEX,Group - 10 Year,POPULATION
91980,2014,Female,80+,5
92121,2014,Female,80+,33
92071,2014,Female,80+,1096
92066,2014,Female,80+,9
91901,2014,Female,80+,348
91917,2014,Female,80+,28
92055,2014,Female,80+,74
92105,2014,Female,80+,872
92091,2014,Female,80+,44
91977,2014,Female,80+,1239
92108,2014,Female,80+,401
92064,2014,Female,80+,1198
91910,2014,Female,80+,1932
92020,2014,Female,80+,1502
92037,2014,Female,80+,1727
92028,2014,Female,80+,1265
92126,2014,Female,80+,985
91915,2014,Female,80+,209
92109,2014,Female,80+,971
91945,2014,Female,80+,657
92096,2014,Female,80+,0
92036,2014,Female,80+,102
91934,2014,Female,80+,15
92139,2014,Female,80+,669
92106,2014,Female,80+,649
92007,2014,Female,80+,223
92128,2014,Female,80+,1975
92056,2014,Female,80+,2018
92115,2014,Female,80+,1069
92182,2014,Female,80+,0
92131,2014,Female,80+,313
92119,2014,Female,80+,956
92123,2014,Female,80+,741
91905,2014,Female,80+,27
92059,2014,Female,80+,17
92155,2014,Female,80+,0
91935,2014,Female,80+,149
92084,2014,Female,80+,1156
92009,2014,Female,80+,642
92129,2014,Female,80+,619
92117,2014,Female,80+,1564
92060,2014,Female,80+,19
92004,2014,Female,80+,205
92082,2014,Female,80+,349
92134,2014,Female,80+,2
92120,2014,Female,80+,1102
92003,2014,Female,80+,133
92111,2014,Female,80+,1218
92081,2014,Female,80+,732
92145,2014,Female,80+,6
92075,2014,Female,80+,324
92067,2014,Female,80+,251
92113,2014,Female,80+,559
92124,2014,Female,80+,365
91942,2014,Female,80+,1380
92027,2014,Female,80+,989
91931,2014,Female,80+,2
92029,2014,Female,80+,465
92086,2014,Female,80+,27
91916,2014,Female,80+,34
92136,2014,Female,80+,0
92057,2014,Female,80+,1372
92103,2014,Female,80+,960
92672,2014,Female,80+,14
92093,2014,Female,80+,14
92058,2014,Female,80+,466
92054,2014,Female,80+,754
92083,2014,Female,80+,533
92259,2014,Female,80+,0
91913,2014,Female,80+,533
92135,2014,Female,80+,0
91941,2014,Female,80+,1081
92107,2014,Female,80+,535
92014,2014,Female,80+,401
91911,2014,Female,80+,1829
92040,2014,Female,80+,801
92024,2014,Female,80+,1807
92116,2014,Female,80+,447
91932,2014,Female,80+,428
92069,2014,Female,80+,798
92070,2014,Female,80+,21
92104,2014,Female,80+,577
91962,2014,Female,80+,28
92161,2014,Female,80+,0
92122,2014,Female,80+,1129
92010,2014,Female,80+,409
91978,2014,Female,80+,176
92536,2014,Female,80+,4
92025,2014,Female,80+,997
92154,2014,Female,80+,1318
91950,2014,Female,80+,1391
91948,2014,Female,80+,8
92130,2014,Female,80+,478
92078,2014,Female,80+,1493
92118,2014,Female,80+,677
92011,2014,Female,80+,657
92008,2014,Female,80+,915
92114,2014,Female,80+,1175
91902,2014,Female,80+,469
91906,2014,Female,80+,53
92140,2014,Female,80+,0
91914,2014,Female,80+,161
92021,2014,Female,80+,1418
92173,2014,Female,80+,490
92065,2014,Female,80+,619
92026,2014,Female,80+,1494
92061,2014,Female,80+,38
92101,2014,Female,80+,767
91963,2014,Female,80+,18
92127,2014,Female,80+,773
92019,2014,Female,80+,937
92083,2014,Female,Under 10,2923
92027,2014,Female,Under 10,3970
91977,2014,Female,Under 10,4152
92122,2014,Female,Under 10,2547
92126,2014,Female,Under 10,4784
92128,2014,Female,Under 10,2638
91931,2014,Female,Under 10,22
92003,2014,Female,Under 10,236
92136,2014,Female,Under 10,0
91901,2014,Female,Under 10,911
92059,2014,Female,Under 10,103
92078,2014,Female,Under 10,3187
91914,2014,Female,Under 10,1270
92036,2014,Female,Under 10,189
91913,2014,Female,Under 10,3423
92109,2014,Female,Under 10,2559
91911,2014,Female,Under 10,5954
92010,2014,Female,Under 10,880
92091,2014,Female,Under 10,116
92116,2014,Female,Under 10,2034
91917,2014,Female,Under 10,46
91950,2014,Female,Under 10,4193
92117,2014,Female,Under 10,2771
92084,2014,Female,Under 10,3788
92009,2014,Female,Under 10,2471
92106,2014,Female,Under 10,1038
92008,2014,Female,Under 10,1454
92040,2014,Female,Under 10,2622
92119,2014,Female,Under 10,1091
92105,2014,Female,Under 10,5444
92060,2014,Female,Under 10,38
92007,2014,Female,Under 10,533
92135,2014,Female,Under 10,9
92025,2014,Female,Under 10,4041
92145,2014,Female,Under 10,0
92024,2014,Female,Under 10,2882
92114,2014,Female,Under 10,4159
92011,2014,Female,Under 10,1157
91980,2014,Female,Under 10,6
92096,2014,Female,Under 10,0
92124,2014,Female,Under 10,2422
92021,2014,Female,Under 10,4216
92127,2014,Female,Under 10,3078
92101,2014,Female,Under 10,1649
91902,2014,Female,Under 10,933
92081,2014,Female,Under 10,1866
92130,2014,Female,Under 10,3242
92037,2014,Female,Under 10,1903
91963,2014,Female,Under 10,52
92107,2014,Female,Under 10,1396
92067,2014,Female,Under 10,398
91916,2014,Female,Under 10,91
92161,2014,Female,Under 10,0
92086,2014,Female,Under 10,45
92154,2014,Female,Under 10,5487
92057,2014,Female,Under 10,3853
91941,2014,Female,Under 10,1901
91915,2014,Female,Under 10,2410
92118,2014,Female,Under 10,854
92029,2014,Female,Under 10,1075
92019,2014,Female,Under 10,2556
92131,2014,Female,Under 10,2160
92110,2014,Female,Under 10,1595
91948,2014,Female,Under 10,25
92108,2014,Female,Under 10,1283
92139,2014,Female,Under 10,2337
91910,2014,Female,Under 10,5140
91935,2014,Female,Under 10,422
92004,2014,Female,Under 10,246
92120,2014,Female,Under 10,1387
92111,2014,Female,Under 10,2761
92020,2014,Female,Under 10,3989
92014,2014,Female,Under 10,498
92115,2014,Female,Under 10,3995
92113,2014,Female,Under 10,4103
92182,2014,Female,Under 10,0
92536,2014,Female,Under 10,15
92058,2014,Female,Under 10,1709
92173,2014,Female,Under 10,2173
92140,2014,Female,Under 10,0
92093,2014,Female,Under 10,15
92055,2014,Female,Under 10,2547
92056,2014,Female,Under 10,3193
92102,2014,Female,Under 10,3042
91932,2014,Female,Under 10,1938
92028,2014,Female,Under 10,2977
92071,2014,Female,Under 10,3342
92104,2014,Female,Under 10,2899
91905,2014,Female,Under 10,85
92054,2014,Female,Under 10,2744
92123,2014,Female,Under 10,1908
92061,2014,Female,Under 10,167
91978,2014,Female,Under 10,505
92082,2014,Female,Under 10,1014
92155,2014,Female,Under 10,2
91962,2014,Female,Under 10,78
92672,2014,Female,Under 10,487
92026,2014,Female,Under 10,3627
92259,2014,Female,Under 10,0
92129,2014,Female,Under 10,3056
92075,2014,Female,Under 10,610
91942,2014,Female,Under 10,2223
91945,2014,Female,Under 10,1749
92066,2014,Female,Under 10,13
92134,2014,Female,Under 10,0
92070,2014,Female,Under 10,30
91906,2014,Female,Under 10,204
92103,2014,Female,Under 10,1453
92065,2014,Female,Under 10,2207
92121,2014,Female,Under 10,266
92069,2014,Female,Under 10,3551
92064,2014,Female,Under 10,2737
91934,2014,Female,Under 10,46
92007,2014,Male,10 to 19,499
92104,2014,Male,10 to 19,2085
92058,2014,Male,10 to 19,1690
92135,2014,Male,10 to 19,230
92040,2014,Male,10 to 19,2656
91945,2014,Male,10 to 19,1654
92096,2014,Male,10 to 19,291
91941,2014,Male,10 to 19,1702
91980,2014,Male,10 to 19,14
91913,2014,Male,10 to 19,3605
92024,2014,Male,10 to 19,3124
92010,2014,Male,10 to 19,964
92134,2014,Male,10 to 19,25
91931,2014,Male,10 to 19,23
92672,2014,Male,10 to 19,232
92025,2014,Male,10 to 19,3991
92060,2014,Male,10 to 19,37
91914,2014,Male,10 to 19,1567
91902,2014,Male,10 to 19,1076
92118,2014,Male,10 to 19,1083
91977,2014,Male,10 to 19,4463
92028,2014,Male,10 to 19,2971
92182,2014,Male,10 to 19,766
92067,2014,Male,10 to 19,659
92061,2014,Male,10 to 19,189
91932,2014,Male,10 to 19,1841
92004,2014,Male,10 to 19,261
92075,2014,Male,10 to 19,631
92055,2014,Male,10 to 19,4131
91942,2014,Male,10 to 19,1843
92026,2014,Male,10 to 19,3601
92105,2014,Male,10 to 19,5654
92126,2014,Male,10 to 19,4678
92014,2014,Male,10 to 19,724
92129,2014,Male,10 to 19,3867
92116,2014,Male,10 to 19,1389
92122,2014,Male,10 to 19,1440
92082,2014,Male,10 to 19,1154
91901,2014,Male,10 to 19,1246
92259,2014,Male,10 to 19,0
92059,2014,Male,10 to 19,113
92011,2014,Male,10 to 19,1631
92101,2014,Male,10 to 19,997
92128,2014,Male,10 to 19,2730
91917,2014,Male,10 to 19,55
92091,2014,Male,10 to 19,106
92127,2014,Male,10 to 19,3577
92069,2014,Male,10 to 19,3613
92161,2014,Male,10 to 19,0
92536,2014,Male,10 to 19,13
92139,2014,Male,10 to 19,2477
92065,2014,Male,10 to 19,2572
92036,2014,Male,10 to 19,179
92057,2014,Male,10 to 19,3838
92084,2014,Male,10 to 19,3483
91915,2014,Male,10 to 19,2513
91910,2014,Male,10 to 19,5500
92078,2014,Male,10 to 19,2934
91935,2014,Male,10 to 19,610
92131,2014,Male,10 to 19,2656
92021,2014,Male,10 to 19,4278
91911,2014,Male,10 to 19,6609
92081,2014,Male,10 to 19,1764
92019,2014,Male,10 to 19,2808
92124,2014,Male,10 to 19,2065
92064,2014,Male,10 to 19,3535
92140,2014,Male,10 to 19,1855
92009,2014,Male,10 to 19,3072
92029,2014,Male,10 to 19,1144
92110,2014,Male,10 to 19,1598
91916,2014,Male,10 to 19,121
92173,2014,Male,10 to 19,2566
92102,2014,Male,10 to 19,3016
92119,2014,Male,10 to 19,1175
92106,2014,Male,10 to 19,1412
91962,2014,Male,10 to 19,76
92020,2014,Male,10 to 19,3674
92103,2014,Male,10 to 19,855
92121,2014,Male,10 to 19,197
92111,2014,Male,10 to 19,2667
92123,2014,Male,10 to 19,1532
92027,2014,Male,10 to 19,4078
91963,2014,Male,10 to 19,66
91948,2014,Male,10 to 19,25
92154,2014,Male,10 to 19,6478
92093,2014,Male,10 to 19,2639
92071,2014,Male,10 to 19,3417
92066,2014,Male,10 to 19,16
92113,2014,Male,10 to 19,4541
92108,2014,Male,10 to 19,566
92107,2014,Male,10 to 19,971
91934,2014,Male,10 to 19,55
92054,2014,Male,10 to 19,2281
92056,2014,Male,10 to 19,3069
92136,2014,Male,10 to 19,781
92109,2014,Male,10 to 19,1352
91950,2014,Male,10 to 19,4351
92070,2014,Male,10 to 19,42
92117,2014,Male,10 to 19,2423
92037,2014,Male,10 to 19,1853
92130,2014,Male,10 to 19,4419
92155,2014,Male,10 to 19,52
91906,2014,Male,10 to 19,324
92120,2014,Male,10 to 19,1312
92114,2014,Male,10 to 19,4712
92145,2014,Male,10 to 19,32
92008,2014,Male,10 to 19,1688
91905,2014,Male,10 to 19,192
92003,2014,Male,10 to 19,227
92083,2014,Male,10 to 19,2863
92115,2014,Male,10 to 19,3594
91978,2014,Male,10 to 19,499
92086,2014,Male,10 to 19,45
91950,2014,Male,20 to 29,4717
91906,2014,Male,20 to 29,246
91980,2014,Male,20 to 29,10
92026,2014,Male,20 to 29,4217
92071,2014,Male,20 to 29,4283
92109,2014,Male,20 to 29,6182
92019,2014,Male,20 to 29,3347
92117,2014,Male,20 to 29,4258
92054,2014,Male,20 to 29,3514
92145,2014,Male,20 to 29,157
92116,2014,Male,20 to 29,2383
92020,2014,Male,20 to 29,4838
92134,2014,Male,20 to 29,122
92672,2014,Male,20 to 29,629
91902,2014,Male,20 to 29,1214
92104,2014,Male,20 to 29,3753
92113,2014,Male,20 to 29,4606
92128,2014,Male,20 to 29,3098
92003,2014,Male,20 to 29,308
92161,2014,Male,20 to 29,0
92060,2014,Male,20 to 29,62
92021,2014,Male,20 to 29,5309
91977,2014,Male,20 to 29,4748
91911,2014,Male,20 to 29,6893
92010,2014,Male,20 to 29,1036
91905,2014,Male,20 to 29,165
92027,2014,Male,20 to 29,4387
92106,2014,Male,20 to 29,2841
92108,2014,Male,20 to 29,2569
91913,2014,Male,20 to 29,3658
91915,2014,Male,20 to 29,1965
92107,2014,Male,20 to 29,2438
92029,2014,Male,20 to 29,1295
91963,2014,Male,20 to 29,72
91917,2014,Male,20 to 29,58
92081,2014,Male,20 to 29,2799
91935,2014,Male,20 to 29,624
92075,2014,Male,20 to 29,763
92182,2014,Male,20 to 29,155
92086,2014,Male,20 to 29,92
92058,2014,Male,20 to 29,2144
92064,2014,Male,20 to 29,3451
92101,2014,Male,20 to 29,5109
92111,2014,Male,20 to 29,3966
91942,2014,Male,20 to 29,3674
91934,2014,Male,20 to 29,76
92084,2014,Male,20 to 29,4230
92056,2014,Male,20 to 29,4606
92091,2014,Male,20 to 29,90
91914,2014,Male,20 to 29,1163
92118,2014,Male,20 to 29,1591
92059,2014,Male,20 to 29,126
92069,2014,Male,20 to 29,3958
92136,2014,Male,20 to 29,7993
92036,2014,Male,20 to 29,275
92135,2014,Male,20 to 29,3091
92126,2014,Male,20 to 29,8863
92131,2014,Male,20 to 29,1965
92096,2014,Male,20 to 29,56
92127,2014,Male,20 to 29,2807
92259,2014,Male,20 to 29,0
92009,2014,Male,20 to 29,2457
92155,2014,Male,20 to 29,283
92078,2014,Male,20 to 29,3296
92061,2014,Male,20 to 29,225
92066,2014,Male,20 to 29,16
92102,2014,Male,20 to 29,3747
92130,2014,Male,20 to 29,2964
92114,2014,Male,20 to 29,5130
92103,2014,Male,20 to 29,2390
92025,2014,Male,20 to 29,4266
92011,2014,Male,20 to 29,1303
91901,2014,Male,20 to 29,1226
92119,2014,Male,20 to 29,1741
92093,2014,Male,20 to 29,1724
92055,2014,Male,20 to 29,13729
92139,2014,Male,20 to 29,2851
92040,2014,Male,20 to 29,3343
92037,2014,Male,20 to 29,3476
92154,2014,Male,20 to 29,8248
91945,2014,Male,20 to 29,1982
92067,2014,Male,20 to 29,525
92536,2014,Male,20 to 29,37
92124,2014,Male,20 to 29,2549
92129,2014,Male,20 to 29,3715
92115,2014,Male,20 to 29,7819
92121,2014,Male,20 to 29,679
92120,2014,Male,20 to 29,1882
92140,2014,Male,20 to 29,1995
92028,2014,Male,20 to 29,4029
92057,2014,Male,20 to 29,4673
92123,2014,Male,20 to 29,2457
91941,2014,Male,20 to 29,2588
92173,2014,Male,20 to 29,2504
91948,2014,Male,20 to 29,31
91916,2014,Male,20 to 29,149
92024,2014,Male,20 to 29,3527
91932,2014,Male,20 to 29,2665
92070,2014,Male,20 to 29,55
92008,2014,Male,20 to 29,2472
92083,2014,Male,20 to 29,3479
92105,2014,Male,20 to 29,6176
91931,2014,Male,20 to 29,21
92004,2014,Male,20 to 29,381
91910,2014,Male,20 to 29,6593
92065,2014,Male,20 to 29,2752
92014,2014,Male,20 to 29,773
91978,2014,Male,20 to 29,667
92122,2014,Male,20 to 29,6346
92110,2014,Male,20 to 29,2839
92082,2014,Male,20 to 29,1241
92007,2014,Male,20 to 29,676
91962,2014,Male,20 to 29,108
91932,2014,Male,30 to 39,1957
92025,2014,Male,30 to 39,3611
92140,2014,Male,30 to 39,38
92093,2014,Male,30 to 39,78
92027,2014,Male,30 to 39,3588
92161,2014,Male,30 to 39,0
92086,2014,Male,30 to 39,69
92173,2014,Male,30 to 39,1761
92127,2014,Male,30 to 39,3077
92105,2014,Male,30 to 39,5066
92066,2014,Male,30 to 39,20
92134,2014,Male,30 to 39,23
92104,2014,Male,30 to 39,5462
92121,2014,Male,30 to 39,458
92020,2014,Male,30 to 39,3970
92115,2014,Male,30 to 39,4444
91950,2014,Male,30 to 39,3581
92145,2014,Male,30 to 39,16
92070,2014,Male,30 to 39,44
92259,2014,Male,30 to 39,0
91978,2014,Male,30 to 39,420
92103,2014,Male,30 to 39,4010
92056,2014,Male,30 to 39,3238
91962,2014,Male,30 to 39,67
92107,2014,Male,30 to 39,3513
92059,2014,Male,30 to 39,109
92111,2014,Male,30 to 39,3743
91902,2014,Male,30 to 39,994
91935,2014,Male,30 to 39,381
91915,2014,Male,30 to 39,2255
92057,2014,Male,30 to 39,3549
92672,2014,Male,30 to 39,381
92114,2014,Male,30 to 39,3739
91980,2014,Male,30 to 39,13
92106,2014,Male,30 to 39,1645
92154,2014,Male,30 to 39,6710
92135,2014,Male,30 to 39,658
92069,2014,Male,30 to 39,3171
92126,2014,Male,30 to 39,6448
91941,2014,Male,30 to 39,2062
91945,2014,Male,30 to 39,1833
91931,2014,Male,30 to 39,20
92037,2014,Male,30 to 39,3160
92028,2014,Male,30 to 39,2604
92009,2014,Male,30 to 39,2336
92007,2014,Male,30 to 39,913
92101,2014,Male,30 to 39,6470
92136,2014,Male,30 to 39,1500
91963,2014,Male,30 to 39,59
92084,2014,Male,30 to 39,3313
92083,2014,Male,30 to 39,2634
92036,2014,Male,30 to 39,169
92019,2014,Male,30 to 39,2573
92003,2014,Male,30 to 39,237
92058,2014,Male,30 to 39,1693
92536,2014,Male,30 to 39,25
92075,2014,Male,30 to 39,854
92129,2014,Male,30 to 39,3089
92081,2014,Male,30 to 39,2185
91906,2014,Male,30 to 39,232
92078,2014,Male,30 to 39,3145
92011,2014,Male,30 to 39,1125
92120,2014,Male,30 to 39,1769
92014,2014,Male,30 to 39,737
92024,2014,Male,30 to 39,3589
92102,2014,Male,30 to 39,3879
92130,2014,Male,30 to 39,3039
92040,2014,Male,30 to 39,2586
92124,2014,Male,30 to 39,2694
92061,2014,Male,30 to 39,162
92110,2014,Male,30 to 39,2498
91916,2014,Male,30 to 39,90
92117,2014,Male,30 to 39,4209
92119,2014,Male,30 to 39,1336
92071,2014,Male,30 to 39,3654
92116,2014,Male,30 to 39,3707
91911,2014,Male,30 to 39,5444
91917,2014,Male,30 to 39,55
92182,2014,Male,30 to 39,2
92082,2014,Male,30 to 39,922
91910,2014,Male,30 to 39,5276
92060,2014,Male,30 to 39,42
92004,2014,Male,30 to 39,220
91977,2014,Male,30 to 39,3880
92096,2014,Male,30 to 39,8
91913,2014,Male,30 to 39,3505
91905,2014,Male,30 to 39,146
92123,2014,Male,30 to 39,2536
92054,2014,Male,30 to 39,3161
91901,2014,Male,30 to 39,880
92155,2014,Male,30 to 39,55
92026,2014,Male,30 to 39,3448
92108,2014,Male,30 to 39,2897
92128,2014,Male,30 to 39,3153
92065,2014,Male,30 to 39,1977
92064,2014,Male,30 to 39,2459
91948,2014,Male,30 to 39,30
92118,2014,Male,30 to 39,986
91934,2014,Male,30 to 39,57
92010,2014,Male,30 to 39,941
91942,2014,Male,30 to 39,3009
92055,2014,Male,30 to 39,1874
92091,2014,Male,30 to 39,81
92113,2014,Male,30 to 39,3746
92109,2014,Male,30 to 39,7366
92139,2014,Male,30 to 39,2401
92122,2014,Male,30 to 39,4827
92131,2014,Male,30 to 39,1996
92067,2014,Male,30 to 39,293
92008,2014,Male,30 to 39,2266
91914,2014,Male,30 to 39,938
92029,2014,Male,30 to 39,1149
92021,2014,Male,30 to 39,4184
92122,2014,Male,40 to 49,2595
91914,2014,Male,40 to 49,1414
92108,2014,Male,40 to 49,1485
91931,2014,Male,40 to 49,29
92109,2014,Male,40 to 49,3360
92536,2014,Male,40 to 49,18
92155,2014,Male,40 to 49,21
92082,2014,Male,40 to 49,1044
91941,2014,Male,40 to 49,2076
92029,2014,Male,40 to 49,1145
92011,2014,Male,40 to 49,1714
91963,2014,Male,40 to 49,59
92102,2014,Male,40 to 49,3133
91932,2014,Male,40 to 49,1632
92054,2014,Male,40 to 49,2653
92123,2014,Male,40 to 49,1761
92154,2014,Male,40 to 49,6268
92145,2014,Male,40 to 49,8
92115,2014,Male,40 to 49,3776
92060,2014,Male,40 to 49,47
92064,2014,Male,40 to 49,3106
91962,2014,Male,40 to 49,91
92131,2014,Male,40 to 49,2857
92058,2014,Male,40 to 49,1489
92124,2014,Male,40 to 49,1872
92056,2014,Male,40 to 49,3120
92040,2014,Male,40 to 49,2548
92101,2014,Male,40 to 49,3946
92106,2014,Male,40 to 49,1292
91950,2014,Male,40 to 49,3341
92026,2014,Male,40 to 49,3341
92111,2014,Male,40 to 49,3194
92105,2014,Male,40 to 49,4803
92066,2014,Male,40 to 49,14
92069,2014,Male,40 to 49,3261
91916,2014,Male,40 to 49,142
92028,2014,Male,40 to 49,2725
92007,2014,Male,40 to 49,826
92121,2014,Male,40 to 49,310
92116,2014,Male,40 to 49,2874
92140,2014,Male,40 to 49,15
92135,2014,Male,40 to 49,200
92182,2014,Male,40 to 49,2
91902,2014,Male,40 to 49,1043
92104,2014,Male,40 to 49,4037
92009,2014,Male,40 to 49,3378
92027,2014,Male,40 to 49,3654
92114,2014,Male,40 to 49,3710
92070,2014,Male,40 to 49,32
92081,2014,Male,40 to 49,1901
92014,2014,Male,40 to 49,830
92093,2014,Male,40 to 49,18
91942,2014,Male,40 to 49,2470
92127,2014,Male,40 to 49,3575
92134,2014,Male,40 to 49,2
92061,2014,Male,40 to 49,199
92025,2014,Male,40 to 49,3287
92020,2014,Male,40 to 49,3647
91913,2014,Male,40 to 49,3421
92071,2014,Male,40 to 49,3755
92120,2014,Male,40 to 49,1697
92084,2014,Male,40 to 49,2990
92136,2014,Male,40 to 49,376
91978,2014,Male,40 to 49,508
92004,2014,Male,40 to 49,202
92083,2014,Male,40 to 49,2451
92010,2014,Male,40 to 49,1125
91948,2014,Male,40 to 49,32
92119,2014,Male,40 to 49,1494
92117,2014,Male,40 to 49,3459
92110,2014,Male,40 to 49,1742
91905,2014,Male,40 to 49,113
92024,2014,Male,40 to 49,3821
92021,2014,Male,40 to 49,4192
92057,2014,Male,40 to 49,3603
92672,2014,Male,40 to 49,127
92107,2014,Male,40 to 49,2183
91980,2014,Male,40 to 49,13
92086,2014,Male,40 to 49,67
92096,2014,Male,40 to 49,4
91945,2014,Male,40 to 49,1662
92059,2014,Male,40 to 49,90
91917,2014,Male,40 to 49,49
92055,2014,Male,40 to 49,582
92065,2014,Male,40 to 49,2278
92019,2014,Male,40 to 49,2717
92139,2014,Male,40 to 49,2074
92161,2014,Male,40 to 49,0
92078,2014,Male,40 to 49,3149
92129,2014,Male,40 to 49,3955
92128,2014,Male,40 to 49,3416
92118,2014,Male,40 to 49,1055
92003,2014,Male,40 to 49,246
91910,2014,Male,40 to 49,5169
91935,2014,Male,40 to 49,575
92126,2014,Male,40 to 49,5187
91906,2014,Male,40 to 49,233
92008,2014,Male,40 to 49,1819
92091,2014,Male,40 to 49,124
92130,2014,Male,40 to 49,4737
91911,2014,Male,40 to 49,5317
92067,2014,Male,40 to 49,542
91934,2014,Male,40 to 49,49
92075,2014,Male,40 to 49,863
92259,2014,Male,40 to 49,0
91977,2014,Male,40 to 49,3820
92173,2014,Male,40 to 49,1696
92036,2014,Male,40 to 49,214
91901,2014,Male,40 to 49,1095
92103,2014,Male,40 to 49,2973
92113,2014,Male,40 to 49,3446
92037,2014,Male,40 to 49,2299
91915,2014,Male,40 to 49,2356
92121,2014,Male,50 to 59,273
91901,2014,Male,50 to 59,1452
92259,2014,Male,50 to 59,0
92014,2014,Male,50 to 59,1063
92081,2014,Male,50 to 59,1890
92065,2014,Male,50 to 59,3043
91977,2014,Male,50 to 59,3975
92082,2014,Male,50 to 59,1377
92071,2014,Male,50 to 59,4108
92115,2014,Male,50 to 59,3071
92113,2014,Male,50 to 59,2631
92025,2014,Male,50 to 59,3133
92021,2014,Male,50 to 59,4736
92026,2014,Male,50 to 59,3421
92070,2014,Male,50 to 59,61
91935,2014,Male,50 to 59,787
92060,2014,Male,50 to 59,54
92083,2014,Male,50 to 59,2164
92127,2014,Male,50 to 59,3060
92020,2014,Male,50 to 59,3956
91915,2014,Male,50 to 59,1553
92126,2014,Male,50 to 59,4565
92161,2014,Male,50 to 59,0
92069,2014,Male,50 to 59,2952
92109,2014,Male,50 to 59,2428
92091,2014,Male,50 to 59,165
92029,2014,Male,50 to 59,1424
92131,2014,Male,50 to 59,2903
91911,2014,Male,50 to 59,4947
91962,2014,Male,50 to 59,124
91914,2014,Male,50 to 59,1112
92134,2014,Male,50 to 59,1
92008,2014,Male,50 to 59,1953
92107,2014,Male,50 to 59,1895
92004,2014,Male,50 to 59,262
91945,2014,Male,50 to 59,1785
92054,2014,Male,50 to 59,2670
92120,2014,Male,50 to 59,1896
92056,2014,Male,50 to 59,3535
92130,2014,Male,50 to 59,4455
91950,2014,Male,50 to 59,3376
92027,2014,Male,50 to 59,3448
92036,2014,Male,50 to 59,313
92114,2014,Male,50 to 59,4089
92105,2014,Male,50 to 59,3631
92061,2014,Male,50 to 59,190
91910,2014,Male,50 to 59,5032
92124,2014,Male,50 to 59,1493
91931,2014,Male,50 to 59,37
92028,2014,Male,50 to 59,3153
92136,2014,Male,50 to 59,41
92128,2014,Male,50 to 59,3244
92009,2014,Male,50 to 59,3303
92111,2014,Male,50 to 59,2841
91906,2014,Male,50 to 59,277
92003,2014,Male,50 to 59,342
92037,2014,Male,50 to 59,2602
91913,2014,Male,50 to 59,2588
92058,2014,Male,50 to 59,1402
91916,2014,Male,50 to 59,201
91932,2014,Male,50 to 59,1618
91963,2014,Male,50 to 59,89
92057,2014,Male,50 to 59,3528
92040,2014,Male,50 to 59,3260
92117,2014,Male,50 to 59,3685
91948,2014,Male,50 to 59,50
92075,2014,Male,50 to 59,895
92104,2014,Male,50 to 59,3059
92173,2014,Male,50 to 59,1547
92024,2014,Male,50 to 59,3991
92536,2014,Male,50 to 59,37
91941,2014,Male,50 to 59,2375
92102,2014,Male,50 to 59,2264
91917,2014,Male,50 to 59,78
92155,2014,Male,50 to 59,5
92011,2014,Male,50 to 59,1817
92078,2014,Male,50 to 59,2441
92110,2014,Male,50 to 59,1707
92067,2014,Male,50 to 59,776
92007,2014,Male,50 to 59,778
92139,2014,Male,50 to 59,2094
92672,2014,Male,50 to 59,50
92106,2014,Male,50 to 59,1331
91905,2014,Male,50 to 59,154
92182,2014,Male,50 to 59,0
92064,2014,Male,50 to 59,4190
92019,2014,Male,50 to 59,3340
92096,2014,Male,50 to 59,3
92119,2014,Male,50 to 59,1709
92059,2014,Male,50 to 59,115
92086,2014,Male,50 to 59,85
92103,2014,Male,50 to 59,2529
92118,2014,Male,50 to 59,1142
92010,2014,Male,50 to 59,1175
92066,2014,Male,50 to 59,21
92135,2014,Male,50 to 59,39
91934,2014,Male,50 to 59,85
92122,2014,Male,50 to 59,2070
92055,2014,Male,50 to 59,169
92145,2014,Male,50 to 59,4
92154,2014,Male,50 to 59,5089
92101,2014,Male,50 to 59,3077
91902,2014,Male,50 to 59,1155
92129,2014,Male,50 to 59,4332
91978,2014,Male,50 to 59,548
92108,2014,Male,50 to 59,1137
92140,2014,Male,50 to 59,1
92116,2014,Male,50 to 59,2319
92093,2014,Male,50 to 59,15
92084,2014,Male,50 to 59,3092
91980,2014,Male,50 to 59,7
91942,2014,Male,50 to 59,2434
92123,2014,Male,50 to 59,1506
92070,2014,Male,60 to 69,66
91977,2014,Male,60 to 69,2613
92086,2014,Male,60 to 69,105
92019,2014,Male,60 to 69,2481
92127,2014,Male,60 to 69,1599
91941,2014,Male,60 to 69,1798
92139,2014,Male,60 to 69,1439
92103,2014,Male,60 to 69,1770
91932,2014,Male,60 to 69,1040
91942,2014,Male,60 to 69,1630
92106,2014,Male,60 to 69,1220
91978,2014,Male,60 to 69,417
91934,2014,Male,60 to 69,66
91915,2014,Male,60 to 69,766
92140,2014,Male,60 to 69,1
92029,2014,Male,60 to 69,1238
92126,2014,Male,60 to 69,3307
92055,2014,Male,60 to 69,107
91980,2014,Male,60 to 69,9
92020,2014,Male,60 to 69,2649
92003,2014,Male,60 to 69,239
92067,2014,Male,60 to 69,766
91931,2014,Male,60 to 69,36
92113,2014,Male,60 to 69,1417
92123,2014,Male,60 to 69,899
91914,2014,Male,60 to 69,588
92027,2014,Male,60 to 69,2234
92025,2014,Male,60 to 69,1935
92101,2014,Male,60 to 69,2045
92173,2014,Male,60 to 69,888
92536,2014,Male,60 to 69,39
