ZIP,YEAR,SEX,Group - 10 Year,POPULATION
92106,2012,Female,80+,663
92093,2012,Female,80+,11
92028,2012,Female,80+,1229
92096,2012,Female,80+,0
92040,2012,Female,80+,745
92129,2012,Female,80+,544
92011,2012,Female,80+,630
92027,2012,Female,80+,954
92004,2012,Female,80+,171
91932,2012,Female,80+,408
92116,2012,Female,80+,440
92065,2012,Female,80+,588
92075,2012,Female,80+,342
92055,2012,Female,80+,23
92136,2012,Female,80+,0
92060,2012,Female,80+,20
92134,2012,Female,80+,1
92071,2012,Female,80+,1067
92101,2012,Female,80+,692
92259,2012,Female,80+,0
92078,2012,Female,80+,1485
92019,2012,Female,80+,964
91902,2012,Female,80+,463
92066,2012,Female,80+,13
91915,2012,Female,80+,165
91934,2012,Female,80+,20
92104,2012,Female,80+,590
92021,2012,Female,80+,1350
92069,2012,Female,80+,788
92057,2012,Female,80+,1312
92117,2012,Female,80+,1519
92161,2012,Female,80+,0
92059,2012,Female,80+,18
91950,2012,Female,80+,1323
92128,2012,Female,80+,2078
92058,2012,Female,80+,461
92115,2012,Female,80+,1112
92103,2012,Female,80+,947
92009,2012,Female,80+,574
92070,2012,Female,80+,25
92067,2012,Female,80+,236
91980,2012,Female,80+,4
92014,2012,Female,80+,369
92109,2012,Female,80+,1038
92010,2012,Female,80+,403
91962,2012,Female,80+,24
92123,2012,Female,80+,722
92024,2012,Female,80+,1888
92008,2012,Female,80+,946
92086,2012,Female,80+,27
92105,2012,Female,80+,822
91945,2012,Female,80+,639
92061,2012,Female,80+,37
91977,2012,Female,80+,1188
91942,2012,Female,80+,1448
92007,2012,Female,80+,236
91901,2012,Female,80+,327
92107,2012,Female,80+,549
91941,2012,Female,80+,1104
92056,2012,Female,80+,2005
92111,2012,Female,80+,1171
92127,2012,Female,80+,762
92155,2012,Female,80+,0
92020,2012,Female,80+,1490
92113,2012,Female,80+,547
92036,2012,Female,80+,99
91963,2012,Female,80+,15
91913,2012,Female,80+,412
92121,2012,Female,80+,28
92173,2012,Female,80+,427
92120,2012,Female,80+,1065
92025,2012,Female,80+,1033
92084,2012,Female,80+,1126
91905,2012,Female,80+,29
92145,2012,Female,80+,4
91948,2012,Female,80+,8
92118,2012,Female,80+,691
91911,2012,Female,80+,1743
92110,2012,Female,80+,775
91917,2012,Female,80+,17
92140,2012,Female,80+,0
92131,2012,Female,80+,299
92672,2012,Female,80+,5
92126,2012,Female,80+,899
92119,2012,Female,80+,898
92122,2012,Female,80+,1131
92182,2012,Female,80+,0
92091,2012,Female,80+,34
92029,2012,Female,80+,436
91978,2012,Female,80+,159
92082,2012,Female,80+,345
92102,2012,Female,80+,487
92081,2012,Female,80+,704
92124,2012,Female,80+,332
92026,2012,Female,80+,1506
92536,2012,Female,80+,5
92114,2012,Female,80+,1116
92037,2012,Female,80+,1778
92130,2012,Female,80+,393
91910,2012,Female,80+,1891
91906,2012,Female,80+,50
92083,2012,Female,80+,496
91935,2012,Female,80+,131
92108,2012,Female,80+,375
92154,2012,Female,80+,1116
91914,2012,Female,80+,139
91931,2012,Female,80+,3
92139,2012,Female,80+,649
91916,2012,Female,80+,28
92064,2012,Female,80+,1184
92003,2012,Female,80+,129
92070,2012,Female,Under 10,28
91913,2012,Female,Under 10,3335
92145,2012,Female,Under 10,0
92182,2012,Female,Under 10,0
92128,2012,Female,Under 10,2715
92127,2012,Female,Under 10,3337
92040,2012,Female,Under 10,2636
91945,2012,Female,Under 10,1715
92113,2012,Female,Under 10,4175
91906,2012,Female,Under 10,214
92059,2012,Female,Under 10,103
92155,2012,Female,Under 10,1
92029,2012,Female,Under 10,1102
92014,2012,Female,Under 10,489
92104,2012,Female,Under 10,2710
92020,2012,Female,Under 10,3968
92008,2012,Female,Under 10,1347
92136,2012,Female,Under 10,0
92154,2012,Female,Under 10,5399
92069,2012,Female,Under 10,3529
92093,2012,Female,Under 10,13
92084,2012,Female,Under 10,3765
92003,2012,Female,Under 10,210
92004,2012,Female,Under 10,244
92161,2012,Female,Under 10,0
91931,2012,Female,Under 10,15
92101,2012,Female,Under 10,1208
92131,2012,Female,Under 10,2377
92124,2012,Female,Under 10,2527
92096,2012,Female,Under 10,0
92007,2012,Female,Under 10,492
92115,2012,Female,Under 10,3685
92259,2012,Female,Under 10,0
92536,2012,Female,Under 10,12
92102,2012,Female,Under 10,3173
92058,2012,Female,Under 10,1729
92173,2012,Female,Under 10,2289
92103,2012,Female,Under 10,1166
91902,2012,Female,Under 10,905
92118,2012,Female,Under 10,856
92067,2012,Female,Under 10,408
91915,2012,Female,Under 10,2187
92107,2012,Female,Under 10,1205
92011,2012,Female,Under 10,1221
92117,2012,Female,Under 10,2611
91941,2012,Female,Under 10,1855
92065,2012,Female,Under 10,2234
92057,2012,Female,Under 10,3802
92021,2012,Female,Under 10,4283
92064,2012,Female,Under 10,2643
92060,2012,Female,Under 10,28
92066,2012,Female,Under 10,5
91914,2012,Female,Under 10,1232
92086,2012,Female,Under 10,45
92061,2012,Female,Under 10,166
91978,2012,Female,Under 10,470
92036,2012,Female,Under 10,174
92026,2012,Female,Under 10,3513
92009,2012,Female,Under 10,2750
92027,2012,Female,Under 10,3979
91917,2012,Female,Under 10,39
92106,2012,Female,Under 10,1060
92024,2012,Female,Under 10,2807
91935,2012,Female,Under 10,405
91942,2012,Female,Under 10,2191
92019,2012,Female,Under 10,2563
92120,2012,Female,Under 10,1317
92037,2012,Female,Under 10,1649
91916,2012,Female,Under 10,79
92054,2012,Female,Under 10,2707
91977,2012,Female,Under 10,4099
92071,2012,Female,Under 10,3262
92121,2012,Female,Under 10,215
92082,2012,Female,Under 10,1016
91905,2012,Female,Under 10,90
92108,2012,Female,Under 10,898
91963,2012,Female,Under 10,56
91911,2012,Female,Under 10,5991
92135,2012,Female,Under 10,14
92111,2012,Female,Under 10,2687
92130,2012,Female,Under 10,3571
92025,2012,Female,Under 10,3986
92119,2012,Female,Under 10,1083
92116,2012,Female,Under 10,1792
92129,2012,Female,Under 10,3195
92083,2012,Female,Under 10,2902
91948,2012,Female,Under 10,26
92134,2012,Female,Under 10,0
91910,2012,Female,Under 10,5032
92109,2012,Female,Under 10,2010
91901,2012,Female,Under 10,869
92110,2012,Female,Under 10,1340
92075,2012,Female,Under 10,601
91980,2012,Female,Under 10,9
92055,2012,Female,Under 10,2889
91962,2012,Female,Under 10,66
92140,2012,Female,Under 10,0
92139,2012,Female,Under 10,2427
91934,2012,Female,Under 10,59
92078,2012,Female,Under 10,3015
92081,2012,Female,Under 10,1742
92056,2012,Female,Under 10,3032
92114,2012,Female,Under 10,4242
91950,2012,Female,Under 10,4300
92091,2012,Female,Under 10,131
92122,2012,Female,Under 10,2137
92123,2012,Female,Under 10,1862
92105,2012,Female,Under 10,5775
92126,2012,Female,Under 10,4372
92672,2012,Female,Under 10,566
91932,2012,Female,Under 10,1909
92010,2012,Female,Under 10,893
92028,2012,Female,Under 10,3018
92084,2012,Male,10 to 19,3538
91950,2012,Male,10 to 19,4568
92078,2012,Male,10 to 19,2658
91906,2012,Male,10 to 19,316
91977,2012,Male,10 to 19,4632
92111,2012,Male,10 to 19,2724
92128,2012,Male,10 to 19,2733
91905,2012,Male,10 to 19,221
92004,2012,Male,10 to 19,242
92008,2012,Male,10 to 19,1763
91980,2012,Male,10 to 19,13
92116,2012,Male,10 to 19,1336
92065,2012,Male,10 to 19,2715
92110,2012,Male,10 to 19,1517
92109,2012,Male,10 to 19,1225
92155,2012,Male,10 to 19,49
92059,2012,Male,10 to 19,115
92182,2012,Male,10 to 19,735
92103,2012,Male,10 to 19,764
92027,2012,Male,10 to 19,4278
92120,2012,Male,10 to 19,1336
92096,2012,Male,10 to 19,172
92056,2012,Male,10 to 19,3171
92136,2012,Male,10 to 19,721
91948,2012,Male,10 to 19,35
92019,2012,Male,10 to 19,3063
91945,2012,Male,10 to 19,1795
92025,2012,Male,10 to 19,3972
91916,2012,Male,10 to 19,158
92259,2012,Male,10 to 19,0
92161,2012,Male,10 to 19,0
91962,2012,Male,10 to 19,84
92106,2012,Male,10 to 19,1361
91902,2012,Male,10 to 19,1136
92108,2012,Male,10 to 19,455
92123,2012,Male,10 to 19,1481
92105,2012,Male,10 to 19,5861
92093,2012,Male,10 to 19,2482
92058,2012,Male,10 to 19,1666
92010,2012,Male,10 to 19,988
92134,2012,Male,10 to 19,22
92114,2012,Male,10 to 19,5194
92057,2012,Male,10 to 19,3900
92054,2012,Male,10 to 19,2341
92104,2012,Male,10 to 19,2002
92070,2012,Male,10 to 19,41
92036,2012,Male,10 to 19,178
92066,2012,Male,10 to 19,14
92081,2012,Male,10 to 19,1780
92040,2012,Male,10 to 19,2839
92119,2012,Male,10 to 19,1226
92118,2012,Male,10 to 19,1157
92135,2012,Male,10 to 19,227
92007,2012,Male,10 to 19,502
92014,2012,Male,10 to 19,749
92067,2012,Male,10 to 19,686
92122,2012,Male,10 to 19,1391
92126,2012,Male,10 to 19,4555
92129,2012,Male,10 to 19,4054
92173,2012,Male,10 to 19,2853
92003,2012,Male,10 to 19,238
92130,2012,Male,10 to 19,4515
92154,2012,Male,10 to 19,6788
92117,2012,Male,10 to 19,2504
92536,2012,Male,10 to 19,15
92029,2012,Male,10 to 19,1116
92071,2012,Male,10 to 19,3630
91915,2012,Male,10 to 19,2432
92075,2012,Male,10 to 19,650
91910,2012,Male,10 to 19,5807
92127,2012,Male,10 to 19,3499
92037,2012,Male,10 to 19,1888
92140,2012,Male,10 to 19,1803
92083,2012,Male,10 to 19,2921
92060,2012,Male,10 to 19,41
92121,2012,Male,10 to 19,178
92113,2012,Male,10 to 19,4832
91911,2012,Male,10 to 19,7112
92021,2012,Male,10 to 19,4390
91978,2012,Male,10 to 19,559
92102,2012,Male,10 to 19,3105
92026,2012,Male,10 to 19,3768
91934,2012,Male,10 to 19,61
91935,2012,Male,10 to 19,645
92101,2012,Male,10 to 19,865
91914,2012,Male,10 to 19,1509
92064,2012,Male,10 to 19,3844
91941,2012,Male,10 to 19,1840
92055,2012,Male,10 to 19,4149
92124,2012,Male,10 to 19,2085
92024,2012,Male,10 to 19,3210
92020,2012,Male,10 to 19,3810
92115,2012,Male,10 to 19,3489
92131,2012,Male,10 to 19,2689
91917,2012,Male,10 to 19,60
92091,2012,Male,10 to 19,110
91931,2012,Male,10 to 19,22
92061,2012,Male,10 to 19,187
91901,2012,Male,10 to 19,1360
92009,2012,Male,10 to 19,3045
91932,2012,Male,10 to 19,1977
92107,2012,Male,10 to 19,964
91942,2012,Male,10 to 19,1919
91963,2012,Male,10 to 19,65
92139,2012,Male,10 to 19,2578
91913,2012,Male,10 to 19,3561
92145,2012,Male,10 to 19,30
92028,2012,Male,10 to 19,3207
92082,2012,Male,10 to 19,1217
92011,2012,Male,10 to 19,1616
92086,2012,Male,10 to 19,52
92069,2012,Male,10 to 19,3707
92672,2012,Male,10 to 19,193
92029,2012,Male,20 to 29,1233
91945,2012,Male,20 to 29,1937
92065,2012,Male,20 to 29,2479
92057,2012,Male,20 to 29,4435
92093,2012,Male,20 to 29,1623
92105,2012,Male,20 to 29,5997
92011,2012,Male,20 to 29,1006
92009,2012,Male,20 to 29,1944
92127,2012,Male,20 to 29,2372
92136,2012,Male,20 to 29,7695
92010,2012,Male,20 to 29,854
92096,2012,Male,20 to 29,34
92128,2012,Male,20 to 29,2743
92104,2012,Male,20 to 29,3903
91948,2012,Male,20 to 29,20
92118,2012,Male,20 to 29,1395
92070,2012,Male,20 to 29,58
92145,2012,Male,20 to 29,156
92082,2012,Male,20 to 29,1139
92075,2012,Male,20 to 29,674
92003,2012,Male,20 to 29,277
91977,2012,Male,20 to 29,4649
92026,2012,Male,20 to 29,4062
91942,2012,Male,20 to 29,3561
91978,2012,Male,20 to 29,666
92139,2012,Male,20 to 29,2804
92056,2012,Male,20 to 29,4398
91934,2012,Male,20 to 29,62
92113,2012,Male,20 to 29,4290
92060,2012,Male,20 to 29,51
92069,2012,Male,20 to 29,3783
92120,2012,Male,20 to 29,1818
92024,2012,Male,20 to 29,3074
92124,2012,Male,20 to 29,2586
92071,2012,Male,20 to 29,3937
91906,2012,Male,20 to 29,204
92111,2012,Male,20 to 29,4041
91932,2012,Male,20 to 29,2688
92116,2012,Male,20 to 29,2506
92058,2012,Male,20 to 29,2186
92115,2012,Male,20 to 29,7645
92059,2012,Male,20 to 29,113
91915,2012,Male,20 to 29,1552
92054,2012,Male,20 to 29,3523
92122,2012,Male,20 to 29,6849
92025,2012,Male,20 to 29,4080
92108,2012,Male,20 to 29,2600
91980,2012,Male,20 to 29,9
92182,2012,Male,20 to 29,132
92259,2012,Male,20 to 29,0
92134,2012,Male,20 to 29,117
92091,2012,Male,20 to 29,63
92019,2012,Male,20 to 29,3205
92007,2012,Male,20 to 29,635
92040,2012,Male,20 to 29,3086
92109,2012,Male,20 to 29,7543
92123,2012,Male,20 to 29,2559
91916,2012,Male,20 to 29,125
92037,2012,Male,20 to 29,3469
92114,2012,Male,20 to 29,4977
92078,2012,Male,20 to 29,2826
92140,2012,Male,20 to 29,1850
92036,2012,Male,20 to 29,221
92064,2012,Male,20 to 29,3115
92173,2012,Male,20 to 29,2307
91931,2012,Male,20 to 29,17
92101,2012,Male,20 to 29,5368
91963,2012,Male,20 to 29,55
91914,2012,Male,20 to 29,968
91911,2012,Male,20 to 29,6456
91917,2012,Male,20 to 29,61
92126,2012,Male,20 to 29,8721
92536,2012,Male,20 to 29,34
92129,2012,Male,20 to 29,3377
92131,2012,Male,20 to 29,1673
92161,2012,Male,20 to 29,0
92121,2012,Male,20 to 29,744
92155,2012,Male,20 to 29,278
92014,2012,Male,20 to 29,678
92103,2012,Male,20 to 29,2464
92086,2012,Male,20 to 29,91
92154,2012,Male,20 to 29,8180
92119,2012,Male,20 to 29,1608
92107,2012,Male,20 to 29,2887
92083,2012,Male,20 to 29,3487
92008,2012,Male,20 to 29,2461
92061,2012,Male,20 to 29,194
92106,2012,Male,20 to 29,2758
92067,2012,Male,20 to 29,411
92020,2012,Male,20 to 29,4760
92117,2012,Male,20 to 29,4455
91941,2012,Male,20 to 29,2407
91935,2012,Male,20 to 29,568
92027,2012,Male,20 to 29,4301
91913,2012,Male,20 to 29,3102
91905,2012,Male,20 to 29,146
92066,2012,Male,20 to 29,15
91902,2012,Male,20 to 29,1139
92081,2012,Male,20 to 29,2689
91962,2012,Male,20 to 29,104
92672,2012,Male,20 to 29,721
92021,2012,Male,20 to 29,5024
92110,2012,Male,20 to 29,2767
92135,2012,Male,20 to 29,3042
92055,2012,Male,20 to 29,15074
91901,2012,Male,20 to 29,1094
92130,2012,Male,20 to 29,2232
92028,2012,Male,20 to 29,3748
91950,2012,Male,20 to 29,4493
91910,2012,Male,20 to 29,6346
92102,2012,Male,20 to 29,3805
92084,2012,Male,20 to 29,4150
92004,2012,Male,20 to 29,333
92057,2012,Male,30 to 39,3344
91902,2012,Male,30 to 39,957
92154,2012,Male,30 to 39,6568
91931,2012,Male,30 to 39,21
92672,2012,Male,30 to 39,310
92131,2012,Male,30 to 39,2132
92091,2012,Male,30 to 39,71
92110,2012,Male,30 to 39,2181
92119,2012,Male,30 to 39,1290
92025,2012,Male,30 to 39,3441
91941,2012,Male,30 to 39,2013
92127,2012,Male,30 to 39,3112
91950,2012,Male,30 to 39,3449
92075,2012,Male,30 to 39,892
92027,2012,Male,30 to 39,3587
92114,2012,Male,30 to 39,3640
92123,2012,Male,30 to 39,2394
92060,2012,Male,30 to 39,39
92081,2012,Male,30 to 39,2034
92007,2012,Male,30 to 39,948
92083,2012,Male,30 to 39,2594
91911,2012,Male,30 to 39,5267
92026,2012,Male,30 to 39,3253
92107,2012,Male,30 to 39,3248
92065,2012,Male,30 to 39,1868
92009,2012,Male,30 to 39,2425
92029,2012,Male,30 to 39,1109
92126,2012,Male,30 to 39,6037
91913,2012,Male,30 to 39,3253
92161,2012,Male,30 to 39,0
91901,2012,Male,30 to 39,797
92108,2012,Male,30 to 39,2353
92011,2012,Male,30 to 39,1142
91915,2012,Male,30 to 39,2165
92093,2012,Male,30 to 39,71
92116,2012,Male,30 to 39,3667
92067,2012,Male,30 to 39,269
92064,2012,Male,30 to 39,2294
91977,2012,Male,30 to 39,3714
91948,2012,Male,30 to 39,33
92071,2012,Male,30 to 39,3484
92134,2012,Male,30 to 39,23
92105,2012,Male,30 to 39,4984
92130,2012,Male,30 to 39,3223
92014,2012,Male,30 to 39,701
92122,2012,Male,30 to 39,4392
92182,2012,Male,30 to 39,2
92115,2012,Male,30 to 39,4120
91905,2012,Male,30 to 39,139
92061,2012,Male,30 to 39,167
92021,2012,Male,30 to 39,4000
92004,2012,Male,30 to 39,192
92096,2012,Male,30 to 39,5
91917,2012,Male,30 to 39,50
92010,2012,Male,30 to 39,942
92040,2012,Male,30 to 39,2404
92036,2012,Male,30 to 39,164
91935,2012,Male,30 to 39,374
92117,2012,Male,30 to 39,3973
92055,2012,Male,30 to 39,1589
92019,2012,Male,30 to 39,2427
92008,2012,Male,30 to 39,2052
92135,2012,Male,30 to 39,652
92037,2012,Male,30 to 39,2807
92113,2012,Male,30 to 39,3697
92070,2012,Male,30 to 39,38
92082,2012,Male,30 to 39,882
92069,2012,Male,30 to 39,3145
92140,2012,Male,30 to 39,21
92106,2012,Male,30 to 39,1554
92536,2012,Male,30 to 39,23
92139,2012,Male,30 to 39,2240
92173,2012,Male,30 to 39,1667
92136,2012,Male,30 to 39,1473
92058,2012,Male,30 to 39,1654
92054,2012,Male,30 to 39,2996
92124,2012,Male,30 to 39,2548
92259,2012,Male,30 to 39,0
92028,2012,Male,30 to 39,2397
91906,2012,Male,30 to 39,233
92003,2012,Male,30 to 39,226
92101,2012,Male,30 to 39,5836
91942,2012,Male,30 to 39,2879
91980,2012,Male,30 to 39,14
92084,2012,Male,30 to 39,3116
92086,2012,Male,30 to 39,63
92066,2012,Male,30 to 39,16
92120,2012,Male,30 to 39,1711
92102,2012,Male,30 to 39,3887
91932,2012,Male,30 to 39,1880
92121,2012,Male,30 to 39,400
91945,2012,Male,30 to 39,1719
92155,2012,Male,30 to 39,54
92109,2012,Male,30 to 39,6342
92024,2012,Male,30 to 39,3513
91978,2012,Male,30 to 39,415
92059,2012,Male,30 to 39,103
91962,2012,Male,30 to 39,64
91916,2012,Male,30 to 39,81
91914,2012,Male,30 to 39,963
92104,2012,Male,30 to 39,5272
92111,2012,Male,30 to 39,3618
92103,2012,Male,30 to 39,3760
92118,2012,Male,30 to 39,872
92128,2012,Male,30 to 39,3120
92129,2012,Male,30 to 39,3096
92145,2012,Male,30 to 39,15
92078,2012,Male,30 to 39,2891
91963,2012,Male,30 to 39,54
92056,2012,Male,30 to 39,2999
91934,2012,Male,30 to 39,59
92020,2012,Male,30 to 39,3843
91910,2012,Male,30 to 39,4999
92060,2012,Male,40 to 49,47
91910,2012,Male,40 to 49,5220
92130,2012,Male,40 to 49,4970
92071,2012,Male,40 to 49,3896
92116,2012,Male,40 to 49,2810
92135,2012,Male,40 to 49,193
92134,2012,Male,40 to 49,2
92122,2012,Male,40 to 49,2352
92029,2012,Male,40 to 49,1166
92111,2012,Male,40 to 49,3210
92124,2012,Male,40 to 49,1787
92129,2012,Male,40 to 49,4091
92155,2012,Male,40 to 49,23
92145,2012,Male,40 to 49,4
92065,2012,Male,40 to 49,2507
92070,2012,Male,40 to 49,31
91916,2012,Male,40 to 49,146
92036,2012,Male,40 to 49,245
92086,2012,Male,40 to 49,65
92064,2012,Male,40 to 49,3398
92104,2012,Male,40 to 49,3925
92109,2012,Male,40 to 49,3081
91978,2012,Male,40 to 49,503
92028,2012,Male,40 to 49,2829
92161,2012,Male,40 to 49,0
92055,2012,Male,40 to 49,418
91911,2012,Male,40 to 49,5516
92123,2012,Male,40 to 49,1657
92106,2012,Male,40 to 49,1290
91935,2012,Male,40 to 49,622
92007,2012,Male,40 to 49,783
91914,2012,Male,40 to 49,1379
92008,2012,Male,40 to 49,1857
91962,2012,Male,40 to 49,84
92118,2012,Male,40 to 49,1129
92081,2012,Male,40 to 49,1951
92066,2012,Male,40 to 49,20
92114,2012,Male,40 to 49,3917
92014,2012,Male,40 to 49,862
92139,2012,Male,40 to 49,2179
92154,2012,Male,40 to 49,6446
91942,2012,Male,40 to 49,2481
92058,2012,Male,40 to 49,1498
92019,2012,Male,40 to 49,2855
91917,2012,Male,40 to 49,46
92110,2012,Male,40 to 49,1658
92003,2012,Male,40 to 49,278
92027,2012,Male,40 to 49,3809
91948,2012,Male,40 to 49,34
92173,2012,Male,40 to 49,1771
92136,2012,Male,40 to 49,361
92091,2012,Male,40 to 49,139
91906,2012,Male,40 to 49,258
92102,2012,Male,40 to 49,3097
92120,2012,Male,40 to 49,1724
92127,2012,Male,40 to 49,3574
92117,2012,Male,40 to 49,3627
91980,2012,Male,40 to 49,12
92259,2012,Male,40 to 49,0
92078,2012,Male,40 to 49,2985
92024,2012,Male,40 to 49,3837
91941,2012,Male,40 to 49,2140
92026,2012,Male,40 to 49,3456
92011,2012,Male,40 to 49,1774
92140,2012,Male,40 to 49,8
91931,2012,Male,40 to 49,25
92131,2012,Male,40 to 49,3013
92037,2012,Male,40 to 49,2331
92083,2012,Male,40 to 49,2502
92119,2012,Male,40 to 49,1599
92536,2012,Male,40 to 49,21
91913,2012,Male,40 to 49,3196
92075,2012,Male,40 to 49,854
92115,2012,Male,40 to 49,3679
92020,2012,Male,40 to 49,3824
92059,2012,Male,40 to 49,97
91905,2012,Male,40 to 49,111
91977,2012,Male,40 to 49,3912
92010,2012,Male,40 to 49,1107
92113,2012,Male,40 to 49,3333
92128,2012,Male,40 to 49,3461
92004,2012,Male,40 to 49,209
92061,2012,Male,40 to 49,186
91934,2012,Male,40 to 49,57
91950,2012,Male,40 to 49,3424
92107,2012,Male,40 to 49,2037
92101,2012,Male,40 to 49,3701
92096,2012,Male,40 to 49,2
92103,2012,Male,40 to 49,3024
92056,2012,Male,40 to 49,3328
92021,2012,Male,40 to 49,4412
92672,2012,Male,40 to 49,92
92009,2012,Male,40 to 49,3508
92084,2012,Male,40 to 49,3129
92069,2012,Male,40 to 49,3400
91901,2012,Male,40 to 49,1158
92121,2012,Male,40 to 49,314
92082,2012,Male,40 to 49,1114
92040,2012,Male,40 to 49,2817
92105,2012,Male,40 to 49,4743
91945,2012,Male,40 to 49,1698
92057,2012,Male,40 to 49,3729
92093,2012,Male,40 to 49,16
91932,2012,Male,40 to 49,1616
91902,2012,Male,40 to 49,1104
92067,2012,Male,40 to 49,593
92126,2012,Male,40 to 49,5102
92025,2012,Male,40 to 49,3325
92054,2012,Male,40 to 49,2728
91963,2012,Male,40 to 49,74
92108,2012,Male,40 to 49,1275
92182,2012,Male,40 to 49,2
91915,2012,Male,40 to 49,2238
92059,2012,Male,50 to 59,115
92024,2012,Male,50 to 59,4109
92066,2012,Male,50 to 59,28
91902,2012,Male,50 to 59,1172
92009,2012,Male,50 to 59,3088
91935,2012,Male,50 to 59,819
91910,2012,Male,50 to 59,4811
91916,2012,Male,50 to 59,196
92131,2012,Male,50 to 59,2718
91913,2012,Male,50 to 59,2328
92004,2012,Male,50 to 59,267
92058,2012,Male,50 to 59,1371
92126,2012,Male,50 to 59,4368
91905,2012,Male,50 to 59,175
92064,2012,Male,50 to 59,4151
92182,2012,Male,50 to 59,0
92040,2012,Male,50 to 59,3162
92071,2012,Male,50 to 59,3941
92140,2012,Male,50 to 59,1
92124,2012,Male,50 to 59,1403
92102,2012,Male,50 to 59,2162
92536,2012,Male,50 to 59,38
91977,2012,Male,50 to 59,3831
92122,2012,Male,50 to 59,1915
91914,2012,Male,50 to 59,995
92155,2012,Male,50 to 59,3
92008,2012,Male,50 to 59,2013
92019,2012,Male,50 to 59,3265
92086,2012,Male,50 to 59,97
92117,2012,Male,50 to 59,3571
92021,2012,Male,50 to 59,4633
92121,2012,Male,50 to 59,251
92106,2012,Male,50 to 59,1350
91917,2012,Male,50 to 59,93
92091,2012,Male,50 to 59,161
92108,2012,Male,50 to 59,1034
92103,2012,Male,50 to 59,2390
91941,2012,Male,50 to 59,2338
92061,2012,Male,50 to 59,202
92082,2012,Male,50 to 59,1380
92139,2012,Male,50 to 59,2020
92029,2012,Male,50 to 59,1443
92672,2012,Male,50 to 59,25
92105,2012,Male,50 to 59,3468
92116,2012,Male,50 to 59,2270
92011,2012,Male,50 to 59,1726
92135,2012,Male,50 to 59,38
91978,2012,Male,50 to 59,542
92101,2012,Male,50 to 59,3001
92154,2012,Male,50 to 59,4910
92115,2012,Male,50 to 59,2922
92173,2012,Male,50 to 59,1428
92027,2012,Male,50 to 59,3333
92136,2012,Male,50 to 59,39
92109,2012,Male,50 to 59,2272
91911,2012,Male,50 to 59,4702
92003,2012,Male,50 to 59,322
92054,2012,Male,50 to 59,2620
92111,2012,Male,50 to 59,2785
92107,2012,Male,50 to 59,1879
91934,2012,Male,50 to 59,85
92114,2012,Male,50 to 59,4266
92127,2012,Male,50 to 59,2706
92037,2012,Male,50 to 59,2591
92065,2012,Male,50 to 59,3068
92096,2012,Male,50 to 59,2
91906,2012,Male,50 to 59,281
92134,2012,Male,50 to 59,1
92081,2012,Male,50 to 59,1781
92067,2012,Male,50 to 59,770
92056,2012,Male,50 to 59,3366
92084,2012,Male,50 to 59,3049
92025,2012,Male,50 to 59,2976
92055,2012,Male,50 to 59,116
91901,2012,Male,50 to 59,1457
92104,2012,Male,50 to 59,2885
91963,2012,Male,50 to 59,81
92120,2012,Male,50 to 59,1838
92060,2012,Male,50 to 59,57
92128,2012,Male,50 to 59,3025
92145,2012,Male,50 to 59,2
91962,2012,Male,50 to 59,149
92070,2012,Male,50 to 59,67
92036,2012,Male,50 to 59,333
92083,2012,Male,50 to 59,2084
92130,2012,Male,50 to 59,4020
92118,2012,Male,50 to 59,1153
91931,2012,Male,50 to 59,42
92026,2012,Male,50 to 59,3392
91980,2012,Male,50 to 59,6
92123,2012,Male,50 to 59,1445
92010,2012,Male,50 to 59,1119
91942,2012,Male,50 to 59,2399
92057,2012,Male,50 to 59,3310
92119,2012,Male,50 to 59,1617
92075,2012,Male,50 to 59,883
92129,2012,Male,50 to 59,4243
91948,2012,Male,50 to 59,50
92028,2012,Male,50 to 59,3207
91932,2012,Male,50 to 59,1583
92113,2012,Male,50 to 59,2482
92161,2012,Male,50 to 59,0
92014,2012,Male,50 to 59,1136
92007,2012,Male,50 to 59,823
91915,2012,Male,50 to 59,1306
92069,2012,Male,50 to 59,2705
92093,2012,Male,50 to 59,14
91945,2012,Male,50 to 59,1757
92020,2012,Male,50 to 59,3833
91950,2012,Male,50 to 59,3218
92259,2012,Male,50 to 59,0
92078,2012,Male,50 to 59,2196
92110,2012,Male,50 to 59,1637
92024,2012,Male,60 to 69,3032
92020,2012,Male,60 to 69,2476
92536,2012,Male,60 to 69,30
92107,2012,Male,60 to 69,1281
92014,2012,Male,60 to 69,1099
91942,2012,Male,60 to 69,1478
92119,2012,Male,60 to 69,1191
92021,2012,Male,60 to 69,2891
92113,2012,Male,60 to 69,1295
91945,2012,Male,60 to 69,993
92070,2012,Male,60 to 69,70
92127,2012,Male,60 to 69,1389
92025,2012,Male,60 to 69,1743
92122,2012,Male,60 to 69,1479
91948,2012,Male,60 to 69,35
91941,2012,Male,60 to 69,1683
92009,2012,Male,60 to 69,1988
92040,2012,Male,60 to 69,2039
92061,2012,Male,60 to 69,140
92131,2012,Male,60 to 69,1640
91931,2012,Male,60 to 69,36
92121,2012,Male,60 to 69,117
91932,2012,Male,60 to 69,975
92118,2012,Male,60 to 69,951
91980,2012,Male,60 to 69,11
92082,2012,Male,60 to 69,1046
92111,2012,Male,60 to 69,1789
92083,2012,Male,60 to 69,1071
92065,2012,Male,60 to 69,1983
91915,2012,Male,60 to 69,617
92086,2012,Male,60 to 69,106
