ZIP,YEAR,SEX,Group - 10 Year,POPULATION
92027,2011,Female,80+,954
91905,2011,Female,80+,28
92029,2011,Female,80+,417
92026,2011,Female,80+,1529
92003,2011,Female,80+,124
92135,2011,Female,80+,0
91910,2011,Female,80+,1869
92161,2011,Female,80+,0
91963,2011,Female,80+,17
91901,2011,Female,80+,321
91914,2011,Female,80+,127
92093,2011,Female,80+,12
92139,2011,Female,80+,606
92009,2011,Female,80+,540
92091,2011,Female,80+,34
92110,2011,Female,80+,762
92059,2011,Female,80+,17
92075,2011,Female,80+,339
92116,2011,Female,80+,449
91915,2011,Female,80+,150
92070,2011,Female,80+,26
92028,2011,Female,80+,1235
92101,2011,Female,80+,654
92065,2011,Female,80+,574
91945,2011,Female,80+,628
92057,2011,Female,80+,1286
92107,2011,Female,80+,554
92155,2011,Female,80+,1
92064,2011,Female,80+,1153
92102,2011,Female,80+,469
92108,2011,Female,80+,373
91902,2011,Female,80+,445
92007,2011,Female,80+,236
92037,2011,Female,80+,1779
91962,2011,Female,80+,26
92182,2011,Female,80+,0
91935,2011,Female,80+,129
91948,2011,Female,80+,9
91906,2011,Female,80+,48
91913,2011,Female,80+,403
92058,2011,Female,80+,463
92008,2011,Female,80+,977
92040,2011,Female,80+,719
91977,2011,Female,80+,1166
92014,2011,Female,80+,379
92104,2011,Female,80+,592
92069,2011,Female,80+,780
92025,2011,Female,80+,1036
92024,2011,Female,80+,1928
92114,2011,Female,80+,1072
92136,2011,Female,80+,0
92081,2011,Female,80+,683
92084,2011,Female,80+,1137
92127,2011,Female,80+,776
92082,2011,Female,80+,340
92118,2011,Female,80+,695
92111,2011,Female,80+,1134
92060,2011,Female,80+,21
92105,2011,Female,80+,806
92128,2011,Female,80+,2116
92071,2011,Female,80+,1017
91917,2011,Female,80+,12
92106,2011,Female,80+,658
92119,2011,Female,80+,872
92672,2011,Female,80+,3
91911,2011,Female,80+,1685
91931,2011,Female,80+,3
92083,2011,Female,80+,471
92036,2011,Female,80+,94
92122,2011,Female,80+,1160
92121,2011,Female,80+,29
92061,2011,Female,80+,37
92010,2011,Female,80+,400
92259,2011,Female,80+,0
92536,2011,Female,80+,5
92120,2011,Female,80+,1070
91978,2011,Female,80+,149
92054,2011,Female,80+,714
92086,2011,Female,80+,26
91916,2011,Female,80+,26
92123,2011,Female,80+,687
92126,2011,Female,80+,899
91941,2011,Female,80+,1102
91980,2011,Female,80+,5
92096,2011,Female,80+,0
92103,2011,Female,80+,963
92011,2011,Female,80+,618
91950,2011,Female,80+,1265
92131,2011,Female,80+,286
92055,2011,Female,80+,12
91934,2011,Female,80+,20
92115,2011,Female,80+,1139
91932,2011,Female,80+,397
92066,2011,Female,80+,19
92130,2011,Female,80+,380
91942,2011,Female,80+,1479
92173,2011,Female,80+,401
92124,2011,Female,80+,300
92134,2011,Female,80+,1
92020,2011,Female,80+,1496
92117,2011,Female,80+,1477
92019,2011,Female,80+,986
92067,2011,Female,80+,249
92145,2011,Female,80+,2
92154,2011,Female,80+,1086
92021,2011,Female,80+,1313
92113,2011,Female,80+,544
92078,2011,Female,80+,1531
92004,2011,Female,80+,149
92140,2011,Female,80+,0
92069,2011,Female,Under 10,3502
92118,2011,Female,Under 10,867
91917,2011,Female,Under 10,35
92029,2011,Female,Under 10,1071
92008,2011,Female,Under 10,1341
91977,2011,Female,Under 10,4060
92116,2011,Female,Under 10,1611
92024,2011,Female,Under 10,2858
92020,2011,Female,Under 10,3928
92131,2011,Female,Under 10,2465
92086,2011,Female,Under 10,42
91913,2011,Female,Under 10,3264
92078,2011,Female,Under 10,3020
92135,2011,Female,Under 10,12
92064,2011,Female,Under 10,2611
91902,2011,Female,Under 10,856
92028,2011,Female,Under 10,2953
92004,2011,Female,Under 10,229
92093,2011,Female,Under 10,10
92083,2011,Female,Under 10,2870
91941,2011,Female,Under 10,1848
92119,2011,Female,Under 10,1103
92019,2011,Female,Under 10,2509
91963,2011,Female,Under 10,55
91945,2011,Female,Under 10,1706
92161,2011,Female,Under 10,0
92007,2011,Female,Under 10,473
92113,2011,Female,Under 10,4345
91932,2011,Female,Under 10,1858
92104,2011,Female,Under 10,2504
92139,2011,Female,Under 10,2505
92021,2011,Female,Under 10,4279
92061,2011,Female,Under 10,173
92130,2011,Female,Under 10,3782
92120,2011,Female,Under 10,1260
91950,2011,Female,Under 10,4260
92145,2011,Female,Under 10,0
92107,2011,Female,Under 10,1060
92037,2011,Female,Under 10,1578
92102,2011,Female,Under 10,3234
92114,2011,Female,Under 10,4308
92103,2011,Female,Under 10,956
92106,2011,Female,Under 10,1061
92140,2011,Female,Under 10,0
91916,2011,Female,Under 10,84
91901,2011,Female,Under 10,891
92111,2011,Female,Under 10,2714
92055,2011,Female,Under 10,2997
92067,2011,Female,Under 10,414
91931,2011,Female,Under 10,15
92117,2011,Female,Under 10,2547
92081,2011,Female,Under 10,1688
92124,2011,Female,Under 10,2657
92136,2011,Female,Under 10,0
92040,2011,Female,Under 10,2621
92096,2011,Female,Under 10,0
92129,2011,Female,Under 10,3160
92173,2011,Female,Under 10,2305
91980,2011,Female,Under 10,8
92070,2011,Female,Under 10,24
92122,2011,Female,Under 10,1876
92014,2011,Female,Under 10,493
92009,2011,Female,Under 10,2867
92127,2011,Female,Under 10,3327
91910,2011,Female,Under 10,4928
91915,2011,Female,Under 10,2175
92108,2011,Female,Under 10,758
91914,2011,Female,Under 10,1257
91934,2011,Female,Under 10,59
92155,2011,Female,Under 10,1
92060,2011,Female,Under 10,37
92091,2011,Female,Under 10,126
92059,2011,Female,Under 10,108
92134,2011,Female,Under 10,0
92182,2011,Female,Under 10,0
92128,2011,Female,Under 10,2714
92126,2011,Female,Under 10,4231
92115,2011,Female,Under 10,3497
91905,2011,Female,Under 10,95
92536,2011,Female,Under 10,16
92011,2011,Female,Under 10,1290
92672,2011,Female,Under 10,595
91911,2011,Female,Under 10,5974
92110,2011,Female,Under 10,1265
91942,2011,Female,Under 10,2104
92105,2011,Female,Under 10,5896
92082,2011,Female,Under 10,1016
92075,2011,Female,Under 10,580
92071,2011,Female,Under 10,3207
92025,2011,Female,Under 10,3865
92026,2011,Female,Under 10,3506
92121,2011,Female,Under 10,204
92027,2011,Female,Under 10,3970
92065,2011,Female,Under 10,2167
92084,2011,Female,Under 10,3679
91978,2011,Female,Under 10,459
92123,2011,Female,Under 10,1810
92109,2011,Female,Under 10,1667
92057,2011,Female,Under 10,3757
92054,2011,Female,Under 10,2639
92056,2011,Female,Under 10,2978
92010,2011,Female,Under 10,886
92101,2011,Female,Under 10,946
92066,2011,Female,Under 10,6
92154,2011,Female,Under 10,5434
91948,2011,Female,Under 10,23
92003,2011,Female,Under 10,203
92036,2011,Female,Under 10,171
92058,2011,Female,Under 10,1696
92259,2011,Female,Under 10,0
91935,2011,Female,Under 10,420
91906,2011,Female,Under 10,226
91962,2011,Female,Under 10,68
91935,2011,Male,10 to 19,668
91901,2011,Male,10 to 19,1407
92136,2011,Male,10 to 19,680
92134,2011,Male,10 to 19,20
92029,2011,Male,10 to 19,1116
91911,2011,Male,10 to 19,7169
91915,2011,Male,10 to 19,2348
92067,2011,Male,10 to 19,714
92129,2011,Male,10 to 19,4124
91963,2011,Male,10 to 19,69
92008,2011,Male,10 to 19,1853
92145,2011,Male,10 to 19,30
92059,2011,Male,10 to 19,118
92119,2011,Male,10 to 19,1304
92010,2011,Male,10 to 19,1023
92025,2011,Male,10 to 19,3951
92056,2011,Male,10 to 19,3299
91906,2011,Male,10 to 19,313
92021,2011,Male,10 to 19,4666
92111,2011,Male,10 to 19,2784
92066,2011,Male,10 to 19,14
92114,2011,Male,10 to 19,5488
92173,2011,Male,10 to 19,2994
92154,2011,Male,10 to 19,6954
91910,2011,Male,10 to 19,6012
92027,2011,Male,10 to 19,4394
92130,2011,Male,10 to 19,4471
92115,2011,Male,10 to 19,3524
92082,2011,Male,10 to 19,1246
92011,2011,Male,10 to 19,1608
92054,2011,Male,10 to 19,2359
91914,2011,Male,10 to 19,1458
92105,2011,Male,10 to 19,6033
91934,2011,Male,10 to 19,60
92071,2011,Male,10 to 19,3755
92061,2011,Male,10 to 19,198
91905,2011,Male,10 to 19,228
92139,2011,Male,10 to 19,2662
92121,2011,Male,10 to 19,172
92126,2011,Male,10 to 19,4618
92083,2011,Male,10 to 19,2931
92108,2011,Male,10 to 19,471
92117,2011,Male,10 to 19,2549
92135,2011,Male,10 to 19,237
92009,2011,Male,10 to 19,2997
92057,2011,Male,10 to 19,3959
92096,2011,Male,10 to 19,168
92536,2011,Male,10 to 19,15
92106,2011,Male,10 to 19,1298
92081,2011,Male,10 to 19,1717
92003,2011,Male,10 to 19,242
92113,2011,Male,10 to 19,4990
92109,2011,Male,10 to 19,1166
92058,2011,Male,10 to 19,1658
91945,2011,Male,10 to 19,1864
92103,2011,Male,10 to 19,696
92004,2011,Male,10 to 19,225
92084,2011,Male,10 to 19,3663
92104,2011,Male,10 to 19,2005
92118,2011,Male,10 to 19,1181
92060,2011,Male,10 to 19,44
92093,2011,Male,10 to 19,2417
92020,2011,Male,10 to 19,3977
92007,2011,Male,10 to 19,501
92070,2011,Male,10 to 19,46
92075,2011,Male,10 to 19,674
91941,2011,Male,10 to 19,1929
91942,2011,Male,10 to 19,1975
91931,2011,Male,10 to 19,16
92116,2011,Male,10 to 19,1317
92123,2011,Male,10 to 19,1472
92259,2011,Male,10 to 19,0
92091,2011,Male,10 to 19,118
92161,2011,Male,10 to 19,0
92078,2011,Male,10 to 19,2605
91913,2011,Male,10 to 19,3485
92040,2011,Male,10 to 19,2972
92131,2011,Male,10 to 19,2662
92124,2011,Male,10 to 19,2110
91948,2011,Male,10 to 19,37
92014,2011,Male,10 to 19,769
92036,2011,Male,10 to 19,192
92182,2011,Male,10 to 19,709
92028,2011,Male,10 to 19,3380
92120,2011,Male,10 to 19,1345
91950,2011,Male,10 to 19,4603
92110,2011,Male,10 to 19,1472
92672,2011,Male,10 to 19,180
91932,2011,Male,10 to 19,2069
92055,2011,Male,10 to 19,4014
91902,2011,Male,10 to 19,1170
91916,2011,Male,10 to 19,157
91962,2011,Male,10 to 19,85
92140,2011,Male,10 to 19,1784
91980,2011,Male,10 to 19,8
91917,2011,Male,10 to 19,68
92086,2011,Male,10 to 19,61
92069,2011,Male,10 to 19,3829
92064,2011,Male,10 to 19,4000
92037,2011,Male,10 to 19,1889
92019,2011,Male,10 to 19,3250
92155,2011,Male,10 to 19,52
92107,2011,Male,10 to 19,976
92026,2011,Male,10 to 19,3828
91978,2011,Male,10 to 19,541
92127,2011,Male,10 to 19,3234
92122,2011,Male,10 to 19,1362
92128,2011,Male,10 to 19,2737
91977,2011,Male,10 to 19,4784
92101,2011,Male,10 to 19,757
92024,2011,Male,10 to 19,3261
92102,2011,Male,10 to 19,3159
92065,2011,Male,10 to 19,2887
92104,2011,Male,20 to 29,4200
91910,2011,Male,20 to 29,6052
91962,2011,Male,20 to 29,80
92037,2011,Male,20 to 29,3418
92136,2011,Male,20 to 29,7593
92036,2011,Male,20 to 29,198
92064,2011,Male,20 to 29,2863
91901,2011,Male,20 to 29,1012
92004,2011,Male,20 to 29,276
92111,2011,Male,20 to 29,4144
91978,2011,Male,20 to 29,638
92110,2011,Male,20 to 29,2783
92057,2011,Male,20 to 29,4306
92102,2011,Male,20 to 29,3918
92007,2011,Male,20 to 29,656
92129,2011,Male,20 to 29,2972
91931,2011,Male,20 to 29,15
92124,2011,Male,20 to 29,2622
92121,2011,Male,20 to 29,754
92103,2011,Male,20 to 29,2575
92058,2011,Male,20 to 29,2219
91935,2011,Male,20 to 29,522
92140,2011,Male,20 to 29,1775
91915,2011,Male,20 to 29,1465
92029,2011,Male,20 to 29,1205
92106,2011,Male,20 to 29,2706
92139,2011,Male,20 to 29,2879
91980,2011,Male,20 to 29,11
91906,2011,Male,20 to 29,200
92040,2011,Male,20 to 29,2926
92019,2011,Male,20 to 29,3059
92113,2011,Male,20 to 29,4197
92024,2011,Male,20 to 29,2985
92056,2011,Male,20 to 29,4184
92114,2011,Male,20 to 29,4907
92066,2011,Male,20 to 29,11
92118,2011,Male,20 to 29,1283
92071,2011,Male,20 to 29,3752
92109,2011,Male,20 to 29,8283
92128,2011,Male,20 to 29,2495
92091,2011,Male,20 to 29,48
92020,2011,Male,20 to 29,4699
91913,2011,Male,20 to 29,2762
92011,2011,Male,20 to 29,858
91911,2011,Male,20 to 29,6347
92120,2011,Male,20 to 29,1786
91945,2011,Male,20 to 29,1873
92081,2011,Male,20 to 29,2699
92119,2011,Male,20 to 29,1533
91942,2011,Male,20 to 29,3495
92093,2011,Male,20 to 29,1573
92026,2011,Male,20 to 29,3942
92131,2011,Male,20 to 29,1488
91934,2011,Male,20 to 29,64
92117,2011,Male,20 to 29,4541
92123,2011,Male,20 to 29,2717
92096,2011,Male,20 to 29,32
92009,2011,Male,20 to 29,1651
91977,2011,Male,20 to 29,4509
92122,2011,Male,20 to 29,7140
92536,2011,Male,20 to 29,32
92084,2011,Male,20 to 29,4042
92161,2011,Male,20 to 29,0
92105,2011,Male,20 to 29,5782
92145,2011,Male,20 to 29,155
92065,2011,Male,20 to 29,2290
92130,2011,Male,20 to 29,1975
91917,2011,Male,20 to 29,57
91963,2011,Male,20 to 29,47
92115,2011,Male,20 to 29,7787
91941,2011,Male,20 to 29,2385
92154,2011,Male,20 to 29,8141
91948,2011,Male,20 to 29,17
91905,2011,Male,20 to 29,137
91902,2011,Male,20 to 29,1121
92059,2011,Male,20 to 29,112
92173,2011,Male,20 to 29,2201
92082,2011,Male,20 to 29,1071
92070,2011,Male,20 to 29,54
92069,2011,Male,20 to 29,3595
92107,2011,Male,20 to 29,3093
92155,2011,Male,20 to 29,295
92055,2011,Male,20 to 29,15080
92025,2011,Male,20 to 29,4006
91932,2011,Male,20 to 29,2678
92116,2011,Male,20 to 29,2655
92126,2011,Male,20 to 29,8987
92259,2011,Male,20 to 29,0
92061,2011,Male,20 to 29,188
92127,2011,Male,20 to 29,1915
92083,2011,Male,20 to 29,3579
92108,2011,Male,20 to 29,2751
91950,2011,Male,20 to 29,4410
92672,2011,Male,20 to 29,721
91914,2011,Male,20 to 29,857
92010,2011,Male,20 to 29,801
92054,2011,Male,20 to 29,3444
92008,2011,Male,20 to 29,2423
92067,2011,Male,20 to 29,293
92027,2011,Male,20 to 29,4167
92086,2011,Male,20 to 29,91
92075,2011,Male,20 to 29,660
92078,2011,Male,20 to 29,2594
92182,2011,Male,20 to 29,123
92028,2011,Male,20 to 29,3572
92101,2011,Male,20 to 29,5387
92135,2011,Male,20 to 29,3172
92021,2011,Male,20 to 29,4880
92003,2011,Male,20 to 29,267
92014,2011,Male,20 to 29,616
92134,2011,Male,20 to 29,115
91916,2011,Male,20 to 29,110
92060,2011,Male,20 to 29,47
91934,2011,Male,30 to 39,63
91916,2011,Male,30 to 39,78
92120,2011,Male,30 to 39,1671
92672,2011,Male,30 to 39,309
92082,2011,Male,30 to 39,864
92008,2011,Male,30 to 39,2000
92104,2011,Male,30 to 39,5119
92019,2011,Male,30 to 39,2410
92119,2011,Male,30 to 39,1307
91913,2011,Male,30 to 39,3267
92123,2011,Male,30 to 39,2305
91906,2011,Male,30 to 39,225
92029,2011,Male,30 to 39,1074
92101,2011,Male,30 to 39,5396
92155,2011,Male,30 to 39,54
92140,2011,Male,30 to 39,14
91950,2011,Male,30 to 39,3482
92113,2011,Male,30 to 39,3700
92128,2011,Male,30 to 39,3162
92010,2011,Male,30 to 39,934
92064,2011,Male,30 to 39,2305
92061,2011,Male,30 to 39,164
92075,2011,Male,30 to 39,881
92003,2011,Male,30 to 39,221
91914,2011,Male,30 to 39,1000
92114,2011,Male,30 to 39,3738
91977,2011,Male,30 to 39,3719
92026,2011,Male,30 to 39,3266
92111,2011,Male,30 to 39,3610
92091,2011,Male,30 to 39,82
92139,2011,Male,30 to 39,2248
92065,2011,Male,30 to 39,1879
92083,2011,Male,30 to 39,2657
92009,2011,Male,30 to 39,2511
92134,2011,Male,30 to 39,23
92056,2011,Male,30 to 39,3034
92145,2011,Male,30 to 39,15
91942,2011,Male,30 to 39,2815
92011,2011,Male,30 to 39,1189
92020,2011,Male,30 to 39,3750
92108,2011,Male,30 to 39,2219
92135,2011,Male,30 to 39,688
92014,2011,Male,30 to 39,709
92109,2011,Male,30 to 39,5877
92021,2011,Male,30 to 39,4003
91901,2011,Male,30 to 39,795
91911,2011,Male,30 to 39,5203
91932,2011,Male,30 to 39,1852
92122,2011,Male,30 to 39,4145
92024,2011,Male,30 to 39,3602
92004,2011,Male,30 to 39,162
92117,2011,Male,30 to 39,3904
92136,2011,Male,30 to 39,1461
92067,2011,Male,30 to 39,247
92124,2011,Male,30 to 39,2499
91905,2011,Male,30 to 39,134
92536,2011,Male,30 to 39,26
92115,2011,Male,30 to 39,4056
92036,2011,Male,30 to 39,159
92107,2011,Male,30 to 39,3128
92096,2011,Male,30 to 39,5
92071,2011,Male,30 to 39,3491
92086,2011,Male,30 to 39,58
92058,2011,Male,30 to 39,1643
91935,2011,Male,30 to 39,402
92259,2011,Male,30 to 39,0
91931,2011,Male,30 to 39,18
92182,2011,Male,30 to 39,2
91915,2011,Male,30 to 39,2230
92078,2011,Male,30 to 39,2927
92173,2011,Male,30 to 39,1649
92103,2011,Male,30 to 39,3625
92105,2011,Male,30 to 39,4995
92130,2011,Male,30 to 39,3319
92121,2011,Male,30 to 39,382
91910,2011,Male,30 to 39,4936
92037,2011,Male,30 to 39,2670
91948,2011,Male,30 to 39,31
91962,2011,Male,30 to 39,70
91978,2011,Male,30 to 39,420
92081,2011,Male,30 to 39,2001
91902,2011,Male,30 to 39,961
92060,2011,Male,30 to 39,37
92161,2011,Male,30 to 39,0
91980,2011,Male,30 to 39,14
92093,2011,Male,30 to 39,65
92057,2011,Male,30 to 39,3378
92027,2011,Male,30 to 39,3588
91963,2011,Male,30 to 39,54
91917,2011,Male,30 to 39,49
92110,2011,Male,30 to 39,2114
92028,2011,Male,30 to 39,2378
92131,2011,Male,30 to 39,2237
92154,2011,Male,30 to 39,6484
92069,2011,Male,30 to 39,3177
92054,2011,Male,30 to 39,2950
92116,2011,Male,30 to 39,3591
92007,2011,Male,30 to 39,933
92127,2011,Male,30 to 39,3122
92102,2011,Male,30 to 39,3818
92025,2011,Male,30 to 39,3402
92126,2011,Male,30 to 39,6009
92055,2011,Male,30 to 39,1492
91941,2011,Male,30 to 39,1985
92106,2011,Male,30 to 39,1510
92118,2011,Male,30 to 39,872
92040,2011,Male,30 to 39,2392
92059,2011,Male,30 to 39,100
92066,2011,Male,30 to 39,14
91945,2011,Male,30 to 39,1695
92070,2011,Male,30 to 39,32
92084,2011,Male,30 to 39,3067
92129,2011,Male,30 to 39,3146
91913,2011,Male,40 to 49,3097
91941,2011,Male,40 to 49,2151
92121,2011,Male,40 to 49,310
92115,2011,Male,40 to 49,3590
92061,2011,Male,40 to 49,200
92081,2011,Male,40 to 49,1909
91950,2011,Male,40 to 49,3497
92019,2011,Male,40 to 49,2918
92536,2011,Male,40 to 49,24
92104,2011,Male,40 to 49,3918
91905,2011,Male,40 to 49,112
92107,2011,Male,40 to 49,1969
92091,2011,Male,40 to 49,149
92672,2011,Male,40 to 49,69
92060,2011,Male,40 to 49,46
92124,2011,Male,40 to 49,1705
92120,2011,Male,40 to 49,1744
92113,2011,Male,40 to 49,3344
91914,2011,Male,40 to 49,1355
92111,2011,Male,40 to 49,3244
91934,2011,Male,40 to 49,61
92021,2011,Male,40 to 49,4524
92036,2011,Male,40 to 49,260
91932,2011,Male,40 to 49,1627
92069,2011,Male,40 to 49,3414
92131,2011,Male,40 to 49,3090
92134,2011,Male,40 to 49,2
92058,2011,Male,40 to 49,1490
92093,2011,Male,40 to 49,14
92071,2011,Male,40 to 49,3955
92066,2011,Male,40 to 49,16
92108,2011,Male,40 to 49,1212
91942,2011,Male,40 to 49,2517
92007,2011,Male,40 to 49,775
92082,2011,Male,40 to 49,1173
92155,2011,Male,40 to 49,21
92084,2011,Male,40 to 49,3220
92025,2011,Male,40 to 49,3354
92106,2011,Male,40 to 49,1318
92182,2011,Male,40 to 49,2
91962,2011,Male,40 to 49,78
92123,2011,Male,40 to 49,1613
91902,2011,Male,40 to 49,1098
92010,2011,Male,40 to 49,1128
92126,2011,Male,40 to 49,5109
92014,2011,Male,40 to 49,868
92109,2011,Male,40 to 49,2878
92161,2011,Male,40 to 49,0
92065,2011,Male,40 to 49,2625
92122,2011,Male,40 to 49,2219
92140,2011,Male,40 to 49,7
92128,2011,Male,40 to 49,3460
92075,2011,Male,40 to 49,855
92011,2011,Male,40 to 49,1795
92056,2011,Male,40 to 49,3335
92028,2011,Male,40 to 49,2862
92139,2011,Male,40 to 49,2205
92078,2011,Male,40 to 49,2899
91963,2011,Male,40 to 49,75
92145,2011,Male,40 to 49,4
91977,2011,Male,40 to 49,4027
92105,2011,Male,40 to 49,4750
91911,2011,Male,40 to 49,5592
92096,2011,Male,40 to 49,2
92136,2011,Male,40 to 49,358
92086,2011,Male,40 to 49,62
92004,2011,Male,40 to 49,213
92117,2011,Male,40 to 49,3716
91901,2011,Male,40 to 49,1203
92101,2011,Male,40 to 49,3596
92057,2011,Male,40 to 49,3857
92083,2011,Male,40 to 49,2524
91915,2011,Male,40 to 49,2163
91931,2011,Male,40 to 49,24
92110,2011,Male,40 to 49,1619
91910,2011,Male,40 to 49,5232
91978,2011,Male,40 to 49,507
92135,2011,Male,40 to 49,204
92059,2011,Male,40 to 49,109
92130,2011,Male,40 to 49,4999
92118,2011,Male,40 to 49,1165
92119,2011,Male,40 to 49,1601
92029,2011,Male,40 to 49,1178
92064,2011,Male,40 to 49,3589
92114,2011,Male,40 to 49,4027
91948,2011,Male,40 to 49,30
92026,2011,Male,40 to 49,3502
92067,2011,Male,40 to 49,641
92154,2011,Male,40 to 49,6525
92054,2011,Male,40 to 49,2789
92008,2011,Male,40 to 49,1886
91935,2011,Male,40 to 49,663
91945,2011,Male,40 to 49,1748
92027,2011,Male,40 to 49,3893
92003,2011,Male,40 to 49,293
92055,2011,Male,40 to 49,321
92037,2011,Male,40 to 49,2337
92116,2011,Male,40 to 49,2827
92259,2011,Male,40 to 49,0
92103,2011,Male,40 to 49,3018
92173,2011,Male,40 to 49,1795
91916,2011,Male,40 to 49,165
92127,2011,Male,40 to 49,3414
91980,2011,Male,40 to 49,10
92070,2011,Male,40 to 49,34
92024,2011,Male,40 to 49,3906
91917,2011,Male,40 to 49,54
92020,2011,Male,40 to 49,3896
92129,2011,Male,40 to 49,4157
91906,2011,Male,40 to 49,266
92040,2011,Male,40 to 49,2925
92009,2011,Male,40 to 49,3496
92102,2011,Male,40 to 49,3070
91917,2011,Male,50 to 59,94
92182,2011,Male,50 to 59,0
91910,2011,Male,50 to 59,4658
91911,2011,Male,50 to 59,4495
92105,2011,Male,50 to 59,3337
92101,2011,Male,50 to 59,2897
92093,2011,Male,50 to 59,13
92119,2011,Male,50 to 59,1593
92083,2011,Male,50 to 59,2034
92009,2011,Male,50 to 59,3019
92113,2011,Male,50 to 59,2422
92259,2011,Male,50 to 59,0
91935,2011,Male,50 to 59,844
92056,2011,Male,50 to 59,3267
92081,2011,Male,50 to 59,1718
92071,2011,Male,50 to 59,3840
92040,2011,Male,50 to 59,3156
92120,2011,Male,50 to 59,1788
92091,2011,Male,50 to 59,153
92110,2011,Male,50 to 59,1650
91980,2011,Male,50 to 59,8
92135,2011,Male,50 to 59,39
92102,2011,Male,50 to 59,2105
92069,2011,Male,50 to 59,2610
92067,2011,Male,50 to 59,778
92118,2011,Male,50 to 59,1106
92096,2011,Male,50 to 59,2
91915,2011,Male,50 to 59,1221
92004,2011,Male,50 to 59,285
91906,2011,Male,50 to 59,285
92064,2011,Male,50 to 59,4042
91914,2011,Male,50 to 59,939
92011,2011,Male,50 to 59,1654
91945,2011,Male,50 to 59,1760
92131,2011,Male,50 to 59,2617
92036,2011,Male,50 to 59,347
91977,2011,Male,50 to 59,3765
92060,2011,Male,50 to 59,63
92126,2011,Male,50 to 59,4357
92104,2011,Male,50 to 59,2784
92161,2011,Male,50 to 59,0
92021,2011,Male,50 to 59,4539
92154,2011,Male,50 to 59,4792
92155,2011,Male,50 to 59,3
92054,2011,Male,50 to 59,2527
92059,2011,Male,50 to 59,113
91932,2011,Male,50 to 59,1546
92103,2011,Male,50 to 59,2327
92173,2011,Male,50 to 59,1365
92127,2011,Male,50 to 59,2536
92672,2011,Male,50 to 59,18
92020,2011,Male,50 to 59,3716
92078,2011,Male,50 to 59,2129
92027,2011,Male,50 to 59,3260
92114,2011,Male,50 to 59,4272
92115,2011,Male,50 to 59,2913
92061,2011,Male,50 to 59,194
91931,2011,Male,50 to 59,42
92037,2011,Male,50 to 59,2507
91902,2011,Male,50 to 59,1221
92145,2011,Male,50 to 59,1
92106,2011,Male,50 to 59,1370
91916,2011,Male,50 to 59,195
92065,2011,Male,50 to 59,3053
92128,2011,Male,50 to 59,3003
92082,2011,Male,50 to 59,1400
92003,2011,Male,50 to 59,318
92121,2011,Male,50 to 59,245
91978,2011,Male,50 to 59,536
91962,2011,Male,50 to 59,165
91942,2011,Male,50 to 59,2386
92029,2011,Male,50 to 59,1494
92075,2011,Male,50 to 59,864
92066,2011,Male,50 to 59,29
91963,2011,Male,50 to 59,74
92108,2011,Male,50 to 59,953
92536,2011,Male,50 to 59,38
91905,2011,Male,50 to 59,172
92124,2011,Male,50 to 59,1381
91948,2011,Male,50 to 59,53
92024,2011,Male,50 to 59,4202
91913,2011,Male,50 to 59,2199
92058,2011,Male,50 to 59,1332
92070,2011,Male,50 to 59,71
92028,2011,Male,50 to 59,3263
92136,2011,Male,50 to 59,39
91901,2011,Male,50 to 59,1430
92055,2011,Male,50 to 59,92
92122,2011,Male,50 to 59,1840
92019,2011,Male,50 to 59,3223
92008,2011,Male,50 to 59,1984
92111,2011,Male,50 to 59,2746
92107,2011,Male,50 to 59,1838
91950,2011,Male,50 to 59,3089
92109,2011,Male,50 to 59,2151
92140,2011,Male,50 to 59,0
92010,2011,Male,50 to 59,1091
92130,2011,Male,50 to 59,3826
92139,2011,Male,50 to 59,1979
92084,2011,Male,50 to 59,3016
92134,2011,Male,50 to 59,1
92026,2011,Male,50 to 59,3325
92117,2011,Male,50 to 59,3532
91941,2011,Male,50 to 59,2365
91934,2011,Male,50 to 59,83
92007,2011,Male,50 to 59,841
92014,2011,Male,50 to 59,1155
92129,2011,Male,50 to 59,4147
92057,2011,Male,50 to 59,3188
92116,2011,Male,50 to 59,2226
92086,2011,Male,50 to 59,99
92025,2011,Male,50 to 59,2856
92123,2011,Male,50 to 59,1427
92025,2011,Male,60 to 69,1640
92118,2011,Male,60 to 69,960
92026,2011,Male,60 to 69,2243
91931,2011,Male,60 to 69,40
91917,2011,Male,60 to 69,53
91948,2011,Male,60 to 69,31
91945,2011,Male,60 to 69,936
92065,2011,Male,60 to 69,1900
92008,2011,Male,60 to 69,1363
92108,2011,Male,60 to 69,542
92119,2011,Male,60 to 69,1156
92129,2011,Male,60 to 69,2140
91901,2011,Male,60 to 69,994
92259,2011,Male,60 to 69,0
92130,2011,Male,60 to 69,1648
92093,2011,Male,60 to 69,14
92024,2011,Male,60 to 69,2817
92091,2011,Male,60 to 69,125
92122,2011,Male,60 to 69,1452
92019,2011,Male,60 to 69,2156
92058,2011,Male,60 to 69,764
92103,2011,Male,60 to 69,1619
92040,2011,Male,60 to 69,1895
92155,2011,Male,60 to 69,1
92124,2011,Male,60 to 69,1157
92036,2011,Male,60 to 69,346
91911,2011,Male,60 to 69,2599
92106,2011,Male,60 to 69,1103
92059,2011,Male,60 to 69,56
91916,2011,Male,60 to 69,151
92069,2011,Male,60 to 69,1488
92115,2011,Male,60 to 69,1711
